,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,
INSERTED DETAIL,100207,Prime Life Ltd,50929395,R5806,Residential Care (Adults),3827.76,30/11/2015,People Group,,,
INSERTED DETAIL,100207,Prime Life Ltd,50929395,R5806,Residential Care (Adults),26445.67,30/11/2015,People Group,,,
INSERTED DETAIL,100207,Prime Life Ltd,50929395,R5806,Residential Care (Adults),7750.04,30/11/2015,People Group,,,
INSERTED DETAIL,100207,Prime Life Ltd,50929395,R5806,Residential Care (Adults),1963.88,30/11/2015,People Group,,,
INSERTED DETAIL,100320,Prime Life Ltd,50929397,R5806,Residential Care (Adults),1899.28,30/11/2015,People Group,,,
INSERTED DETAIL,100320,Prime Life Ltd,50929396,R5806,Residential Care (Adults),4196.64,30/11/2015,People Group,,,
INSERTED DETAIL,100320,Prime Life Ltd,50929320,R5806,Residential Care (Adults),2250.12,30/11/2015,People Group,,,
INSERTED DETAIL,229020,Prime Life Ltd - Seacroft Court Nursing Home,50913066,R5806,Residential Care (Adults),1800.00,02/11/2015,People Group,,,
INSERTED DETAIL,229020,Prime Life Ltd - Seacroft Court Nursing Home,50929414,R5806,Residential Care (Adults),1800.00,30/11/2015,People Group,,,
,,Primley Court Nursing Home,CHAPS,R5805,Homecare - External Domiciliary (Adults)," 22,420.80 ",26/11/2015,Social Care & Support,,,
INSERTED DETAIL,226211,Prince of Wales Nursing Home,50913058,R5806,Residential Care (Adults),2300.84,02/11/2015,People Group,,,
INSERTED DETAIL,226211,Prince of Wales Nursing Home,50929399,R5806,Residential Care (Adults),1950.00,30/11/2015,People Group,,,
INSERTED DETAIL,226211,Prince of Wales Nursing Home,50929399,R5806,Residential Care (Adults),2300.84,30/11/2015,People Group,,,
INSERTED DETAIL,209099,Princethorpe College,50928753,R6107,SEN Statements Funding - Non-Maintained Schools,6426.00,30/11/2015,People Group,,,
INSERTED DETAIL,226250,Priors House - Care UK,50912862,R5806,Residential Care (Adults),3297.00,02/11/2015,People Group,,,
INSERTED DETAIL,226250,Priors House - Care UK,50912862,R5806,Residential Care (Adults),1976.44,02/11/2015,People Group,,,
INSERTED DETAIL,226250,Priors House - Care UK,50912862,R5806,Residential Care (Adults),1660.56,02/11/2015,People Group,,,
INSERTED DETAIL,226250,Priors House - Care UK,50912862,R5806,Residential Care (Adults),-9222.45,02/11/2015,People Group,,,
INSERTED DETAIL,226250,Priors House - Care UK,50912862,R5806,Residential Care (Adults),12357.52,02/11/2015,People Group,,,
INSERTED DETAIL,226250,Priors House - Care UK,50912862,R5806,Residential Care (Adults),8465.39,02/11/2015,People Group,,,
INSERTED DETAIL,226250,Priors House - Care UK,50929400,R5806,Residential Care (Adults),1798.80,30/11/2015,People Group,,,
INSERTED DETAIL,226250,Priors House - Care UK,50929400,R5806,Residential Care (Adults),11257.52,30/11/2015,People Group,,,
INSERTED DETAIL,226250,Priors House - Care UK,50929400,R5806,Residential Care (Adults),3854.16,30/11/2015,People Group,,,
INSERTED DETAIL,226250,Priors House - Care UK,50929400,R5806,Residential Care (Adults),1976.44,30/11/2015,People Group,,,
INSERTED DETAIL,226250,Priors House - Care UK,50929400,R5806,Residential Care (Adults),8305.90,30/11/2015,People Group,,,
INSERTED DETAIL,226250,Priors House - Care UK,50929400,R5806,Residential Care (Adults),1660.56,30/11/2015,People Group,,,
INSERTED DETAIL,100318,Priory Healthcare Ltd - Craegmoor Part Of Priory Group (Alphonsus House),50912904,R5806,Residential Care (Adults),5991.40,02/11/2015,People Group,,,
INSERTED DETAIL,100318,Priory Healthcare Ltd - Craegmoor Part Of Priory Group (Alphonsus House),50929188,R5806,Residential Care (Adults),5991.40,30/11/2015,People Group,,,
INSERTED DETAIL,222659,Priory Healthcare Ltd - Eastwood Grange Priory,50899065,R5848,Residential Care (Children),14355.30,11/11/2015,People Group,,,
INSERTED DETAIL,222659,Priory Healthcare Ltd - Eastwood Grange Priory,50908955,R5848,Residential Care (Children),-7872.26,11/11/2015,People Group,,,
INSERTED DETAIL,217816,Priory Healthcare Ltd (Coundon Manor),50912820,R5806,Residential Care (Adults),3143.56,02/11/2015,People Group,,,
INSERTED DETAIL,217816,Priory Healthcare Ltd (Coundon Manor),50912820,R5806,Residential Care (Adults),-2965.21,02/11/2015,People Group,,,
INSERTED DETAIL,217816,Priory Healthcare Ltd (Coundon Manor),50929249,R5806,Residential Care (Adults),3143.56,30/11/2015,People Group,,,
INSERTED DETAIL,213146,Priory Medical Centre,50915327,R5702,Payments to External Contractors,1461.13,05/11/2015,Communities,,,
INSERTED DETAIL,221375,Proactive Personnel Ltd,50909796,R1101,Agency Staff Pay,2584.35,17/11/2015,Communities,,,
INSERTED DETAIL,221375,Proactive Personnel Ltd,50910116,R1101,Agency Staff Pay,2584.35,17/11/2015,Communities,,,
INSERTED DETAIL,221375,Proactive Personnel Ltd,50910900,R1101,Agency Staff Pay,2485.45,17/11/2015,Communities,,,
INSERTED DETAIL,221375,Proactive Personnel Ltd,50918050,R1101,Agency Staff Pay,1852.49,19/11/2015,Communities,,,
INSERTED DETAIL,221375,Proactive Personnel Ltd,50918051,R1101,Agency Staff Pay,1924.73,27/11/2015,Communities,,,
INSERTED DETAIL,202093,Public Analyst Scientific Services Ltd,50920057,R4043,Samples,1335.00,13/11/2015,Communities,,,
INSERTED DETAIL,204966,Public Sector Training and Consultancy,50914738,R1601,Training - External,550.00,27/11/2015,Resources,,,
INSERTED DETAIL,204966,Public Sector Training and Consultancy,50913735,R1601,Training - External,550.00,27/11/2015,Resources,,,
INSERTED DETAIL,204967,Puddleducks and Posh Ltd,50916316,R6106,Private Providers - Early Years Funding,15048.43,09/11/2015,People Group,,,
INSERTED DETAIL,204967,Puddleducks and Posh Ltd,50924023,R6106,Private Providers - Early Years Funding,1351.35,23/11/2015,People Group,,,
INSERTED DETAIL,204969,Pulse Healthcare Ltd,50916618,R5805,Homecare - External Domiciliary (Adults),520.00,09/11/2015,People Group,,,
INSERTED DETAIL,211707,QA Ltd,50920668,R1601,Training - External,2352.00,25/11/2015,Resources,,,
INSERTED DETAIL,217562,QlikTech UK Ltd,50903326,R4501,Communications Costs,6692.70,10/11/2015,Resources,,,
INSERTED DETAIL,209774,Quadrilect Ltd,50905006,R1601,Training - External,695.00,05/11/2015,Resources,,,
INSERTED DETAIL,204980,Quality Office Supplies Ltd,50907789,R4024,Furniture,586.00,19/11/2015,Communities,,,
INSERTED DETAIL,204983,Quanta Training Ltd,50916745,R1601,Training - External,660.00,16/11/2015,Resources,,,
INSERTED DETAIL,204983,Quanta Training Ltd,50916746,R1601,Training - External,-925.00,18/11/2015,Resources,,,
INSERTED DETAIL,204983,Quanta Training Ltd,50916744,R1601,Training - External,925.00,18/11/2015,Resources,,,
INSERTED DETAIL,222947,Queen Alexandra College,50920370,R5702,Payments to External Contractors,6274.60,26/11/2015,People Group,,,
INSERTED DETAIL,223681,Queens Church of England Academy,50922208,R6107,SEN Statements Funding - Non-Maintained Schools,2251.00,18/11/2015,People Group,,,
INSERTED DETAIL,204991,Quinton Cygnets,50916317,R6106,Private Providers - Early Years Funding,3601.49,09/11/2015,People Group,,,
INSERTED DETAIL,204991,Quinton Cygnets,50924024,R6106,Private Providers - Early Years Funding,3232.15,23/11/2015,People Group,,,
INSERTED DETAIL,100053,Quinton House Nursing Home,50913059,R5806,Residential Care (Adults),2048.20,02/11/2015,People Group,,,
INSERTED DETAIL,100053,Quinton House Nursing Home,50913059,R5806,Residential Care (Adults),12648.79,02/11/2015,People Group,,,
INSERTED DETAIL,100053,Quinton House Nursing Home,50913059,R5806,Residential Care (Adults),1867.96,02/11/2015,People Group,,,
INSERTED DETAIL,100053,Quinton House Nursing Home,50913059,R5806,Residential Care (Adults),6144.68,02/11/2015,People Group,,,
INSERTED DETAIL,100053,Quinton House Nursing Home,50929401,R5806,Residential Care (Adults),-3735.92,30/11/2015,People Group,,,
INSERTED DETAIL,100053,Quinton House Nursing Home,50929401,R5806,Residential Care (Adults),2048.20,30/11/2015,People Group,,,
INSERTED DETAIL,100053,Quinton House Nursing Home,50929401,R5806,Residential Care (Adults),4314.00,30/11/2015,People Group,,,
INSERTED DETAIL,100053,Quinton House Nursing Home,50929401,R5806,Residential Care (Adults),6216.40,30/11/2015,People Group,,,
INSERTED DETAIL,211714,Quiss Technology Plc,50903832,R4505,ICT Supplies / Consumables,4434.00,05/11/2015,Fire and Rescue,,,
INSERTED DETAIL,211714,Quiss Technology Plc,50909766,R4506,IT Support & Maintenance,1332.85,19/11/2015,Fire and Rescue,,,
INSERTED DETAIL,226449,R & E Kitchen Care,50912966,R5806,Residential Care (Adults),2030.00,02/11/2015,People Group,,,
INSERTED DETAIL,226449,R & E Kitchen Care,50929271,R5806,Residential Care (Adults),2030.00,30/11/2015,People Group,,,
INSERTED DETAIL,208357,R D Jukes & Co Ltd,50916250,R4503,Hardware,755.78,11/11/2015,Resources,,,
INSERTED DETAIL,208357,R D Jukes & Co Ltd,50916434,R4503,Hardware,848.84,17/11/2015,Resources,,,
INSERTED DETAIL,205020,R J Hartwell,50925331,R2022,Building (LB),15916.73,03/11/2015,Resources,,,
INSERTED DETAIL,205020,R J Hartwell,50916461,R2022,Building (LB),1899.60,06/11/2015,Resources,,,
INSERTED DETAIL,205020,R J Hartwell,50916462,R2022,Building (LB),680.52,06/11/2015,Resources,,,
INSERTED DETAIL,205020,R J Hartwell,50916466,R2022,Building (LB),8540.00,09/11/2015,Resources,,,
INSERTED DETAIL,205020,R J Hartwell,50916463,R2022,Building (LB),2126.04,09/11/2015,Resources,,,
INSERTED DETAIL,205020,R J Hartwell,50916465,R2022,Building (LB),2412.60,09/11/2015,Resources,,,
INSERTED DETAIL,205020,R J Hartwell,50916464,R2022,Building (LB),2585.92,09/11/2015,Resources,,,
INSERTED DETAIL,205020,R J Hartwell,50916460,C1030,"New Construction, Conversion & Renovation",4407.83,09/11/2015,Capital,,,
INSERTED DETAIL,205020,R J Hartwell,50926427,R2022,Building (LB),1987.70,12/11/2015,Resources,,,
INSERTED DETAIL,205020,R J Hartwell,50925319,R2022,Building (LB),1616.20,12/11/2015,Resources,,,
INSERTED DETAIL,205020,R J Hartwell,50923223,C1030,"New Construction, Conversion & Renovation",24263.13,18/11/2015,Capital,,,
INSERTED DETAIL,205020,R J Hartwell,50923963,R2022,Building (LB),40000.00,19/11/2015,Resources,,,
INSERTED DETAIL,205020,R J Hartwell,50926428,C1030,"New Construction, Conversion & Renovation",25346.00,24/11/2015,Capital,,,
INSERTED DETAIL,205020,R J Hartwell,50926426,R2022,Building (LB),969.72,24/11/2015,Resources,,,
INSERTED DETAIL,205020,R J Hartwell,50926401,R2022,Building (LB),1838.44,24/11/2015,Resources,,,
INSERTED DETAIL,205020,R J Hartwell,50926399,R2022,Building (LB),1981.25,24/11/2015,Resources,,,
INSERTED DETAIL,205020,R J Hartwell,50926393,R2022,Building (LB),2931.37,24/11/2015,Resources,,,
INSERTED DETAIL,205020,R J Hartwell,50925321,R2022,Building (LB),2285.99,24/11/2015,Resources,,,
INSERTED DETAIL,205020,R J Hartwell,50925320,R2022,Building (LB),1939.44,24/11/2015,Resources,,,
INSERTED DETAIL,205020,R J Hartwell,50925318,R2022,Building (LB),7000.00,24/11/2015,Resources,,,
INSERTED DETAIL,205020,R J Hartwell,50926396,R2022,Building (LB),1987.70,24/11/2015,Resources,,,
INSERTED DETAIL,205020,R J Hartwell,50925332,R2022,Building (LB),6552.87,25/11/2015,Resources,,,
INSERTED DETAIL,205020,R J Hartwell,50927997,R2022,Building (LB),15916.73,30/11/2015,Resources,,,
INSERTED DETAIL,205020,R J Hartwell,50928818,R2022,Building (LB),34179.82,30/11/2015,Resources,,,
INSERTED DETAIL,205020,R J Hartwell,50927999,R2022,Building (LB),1616.20,30/11/2015,Resources,,,
INSERTED DETAIL,205020,R J Hartwell,50927998,R2022,Building (LB),1987.70,30/11/2015,Resources,,,
INSERTED DETAIL,217962,Race Leys Junior School Academy,50922191,R6107,SEN Statements Funding - Non-Maintained Schools,888.00,18/11/2015,People Group,,,
INSERTED DETAIL,223213,Racemeadow Primary Academy,50922206,R6107,SEN Statements Funding - Non-Maintained Schools,1676.00,17/11/2015,People Group,,,
INSERTED DETAIL,205056,Rackspace lTD,50898742,R4503,Hardware,765.83,04/11/2015,Resources,,,
INSERTED DETAIL,205060,Radiocoms Systems Ltd,50921276,R4018,Equipment Repair & Maintenance,2327.34,24/11/2015,Fire and Rescue,,,
INSERTED DETAIL,229554,Raeburn Realty Ltd t/a Radius Consulting,50901988,R4443,Professional Fees Admin,2500.00,04/11/2015,Resources,,,
INSERTED DETAIL,205065,Rainbow Care Solutions,50916562,R5805,Homecare - External Domiciliary (Adults),1234.24,25/11/2015,People Group,,,
INSERTED DETAIL,211542,RC Systems,50904138,R4702,Subscriptions To Organisations,1300.00,13/11/2015,Communities,,,
INSERTED DETAIL,100428,Rebecca Homes Ltd T/As The Mount,50913061,R5806,Residential Care (Adults),4406.24,02/11/2015,People Group,,,
INSERTED DETAIL,100428,Rebecca Homes Ltd T/As The Mount,50924810,R5806,Residential Care (Adults),1406.21,23/11/2015,People Group,,,
INSERTED DETAIL,100428,Rebecca Homes Ltd T/As The Mount,50924811,R5806,Residential Care (Adults),1514.38,23/11/2015,People Group,,,
INSERTED DETAIL,100428,Rebecca Homes Ltd T/As The Mount,50924812,R5806,Residential Care (Adults),1460.29,23/11/2015,People Group,,,
INSERTED DETAIL,100428,Rebecca Homes Ltd T/As The Mount,50929403,R5806,Residential Care (Adults),4406.24,30/11/2015,People Group,,,
INSERTED DETAIL,208760,Red Hat Ltd,50883093,R1601,Training - External,1740.00,11/11/2015,Resources,,,
INSERTED DETAIL,224419,Red One Ltd T/A Devon & Somerset Fire & Rescue Service,50914844,R1601,Training - External,4040.20,05/11/2015,Fire and Rescue,,,
INSERTED DETAIL,209984,Red Roofs Surgery,50915314,R5702,Payments to External Contractors,746.99,05/11/2015,Communities,,,
INSERTED DETAIL,Redacted,Redacted,50911340,R4433,Sport Instruction,795.00,26/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50915848,R5604,Commissioned Works,731.05,06/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50919546,R5604,Commissioned Works,632.22,16/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50928820,R5604,Commissioned Works,623.72,30/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50911343,R5604,Commissioned Works,800.00,25/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50911342,R5604,Commissioned Works,800.00,25/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50918529,R4451,Driving Instruction Courses,844.40,13/11/2015,Communities,,,
INSERTED DETAIL,Redacted,Redacted,50915726,R5604,Commissioned Works,637.14,05/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50912914,R5806,Residential Care (Adults),1462.32,02/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50929202,R5806,Residential Care (Adults),1462.32,30/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50920364,R5604,Commissioned Works,1235.08,16/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50916776,R5702,Payments to External Contractors,600.00,05/11/2015,Communities,,,
INSERTED DETAIL,Redacted,Redacted,50909337,R4443,Professional Fees Admin,2100.00,13/11/2015,Schools,,,
INSERTED DETAIL,Redacted,Redacted,50916413,R5702,Payments to External Contractors,1188.00,12/11/2015,Communities,,,
INSERTED DETAIL,Redacted,Redacted,50916488,R5604,Commissioned Works,6250.00,10/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50928368,R5706,Payments to Third Parties - Recoverable Operating Expenditure,1465.00,26/11/2015,Resources,,,
INSERTED DETAIL,Redacted,Redacted,50925045,R4433,Sport Instruction,630.00,23/11/2015,Schools,,,
INSERTED DETAIL,Redacted,Redacted,50924471,R5814,Augmentation - Social care Clients,525.36,19/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50924077,R6106,Private Providers - Early Years Funding,519.75,23/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50905404,R1101,Agency Staff Pay,1945.83,04/11/2015,Resources,,,
INSERTED DETAIL,Redacted,Redacted,50911963,R3204,Home To School / College Transport,833.33,19/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50915338,R5702,Payments to External Contractors,571.51,05/11/2015,Communities,,,
INSERTED DETAIL,Redacted,Redacted,50924349,R4426,Medical Fees - Clients,1392.00,19/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50906057,R4432,Special Needs External Support,650.00,09/11/2015,Schools,,,
INSERTED DETAIL,Redacted,Redacted,50924353,R4426,Medical Fees - Clients,1218.00,19/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50913780,R4426,Medical Fees - Clients,696.00,03/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50913319,R4443,Professional Fees Admin,739.77,03/11/2015,Resources,,,
INSERTED DETAIL,Redacted,Redacted,50924348,R4426,Medical Fees - Clients,522.00,19/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50920693,R4405,Child Protection - Psychological Assessment,1076.60,27/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50928771,R5802,Substitute Care,500.00,26/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50897799,R4427,Music Instruction,900.00,12/11/2015,Schools,,,
INSERTED DETAIL,Redacted,Redacted,50917146,R4409,Consultancy,665.50,10/11/2015,Communities,,,
INSERTED DETAIL,Redacted,Redacted,50910509,R4409,Consultancy,1446.30,25/11/2015,Communities,,,
INSERTED DETAIL,Redacted,Redacted,50925777,R1101,Agency Staff Pay,596.03,30/11/2015,Schools,,,
INSERTED DETAIL,Redacted,Redacted,50916401,R6106,Private Providers - Early Years Funding,1900.08,09/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50924352,R4426,Medical Fees - Clients,1044.00,19/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50913028,R5806,Residential Care (Adults),4165.64,02/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50929360,R5806,Residential Care (Adults),4165.64,30/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50917675,R5702,Payments to External Contractors,694.13,10/11/2015,Communities,,,
INSERTED DETAIL,Redacted,Redacted,50917674,R5702,Payments to External Contractors,694.13,10/11/2015,Communities,,,
INSERTED DETAIL,Redacted,Redacted,50917673,R5702,Payments to External Contractors,555.30,10/11/2015,Communities,,,
INSERTED DETAIL,Redacted,Redacted,50901263,R4443,Professional Fees Admin,615.00,11/11/2015,Schools,,,
INSERTED DETAIL,Redacted,Redacted,50921793,R4443,Professional Fees Admin,680.00,19/11/2015,Schools,,,
INSERTED DETAIL,Redacted,Redacted,50913027,R5806,Residential Care (Adults),1451.28,02/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50929359,R5806,Residential Care (Adults),1451.28,30/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50913002,R5806,Residential Care (Adults),1337.76,02/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50929321,R5806,Residential Care (Adults),1337.76,30/11/2015,People Group,,,
INSERTED DETAIL,Redacted,Redacted,50916281,R6106,Private Providers - Early Years Funding,1551.73,09/11/2015,People Group,,,
