,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,
INSERTED DETAIL,100183,Lucy Glyn House,50897269,R5806,Residential Care (Adults),17451.60,05/10/2015,People Group,,
INSERTED DETAIL,100183,Lucy Glyn House,50897269,R5806,Residential Care (Adults),6539.88,05/10/2015,People Group,,
INSERTED DETAIL,100183,Lucy Glyn House,50901193,R5805,Homecare - External Domiciliary (Adults),896.00,12/10/2015,People Group,,
INSERTED DETAIL,100183,Lucy Glyn House,50901173,R5805,Homecare - External Domiciliary (Adults),896.00,12/10/2015,People Group,,
INSERTED DETAIL,100183,Lucy Glyn House,50901171,R5805,Homecare - External Domiciliary (Adults),896.00,12/10/2015,People Group,,
INSERTED DETAIL,100183,Lucy Glyn House,50901218,R5805,Homecare - External Domiciliary (Adults),7378.00,13/10/2015,People Group,,
INSERTED DETAIL,100183,Lucy Glyn House,50901760,R5805,Homecare - External Domiciliary (Adults),896.00,13/10/2015,People Group,,
INSERTED DETAIL,100183,Lucy Glyn House,50901217,R5805,Homecare - External Domiciliary (Adults),3689.00,13/10/2015,People Group,,
INSERTED DETAIL,100183,Lucy Glyn House,50901215,R5805,Homecare - External Domiciliary (Adults),8092.00,13/10/2015,People Group,,
INSERTED DETAIL,100183,Lucy Glyn House,50901174,R5805,Homecare - External Domiciliary (Adults),7378.00,13/10/2015,People Group,,
INSERTED DETAIL,100183,Lucy Glyn House,50901172,R5805,Homecare - External Domiciliary (Adults),6664.00,13/10/2015,People Group,,
INSERTED DETAIL,100183,Lucy Glyn House,50910966,R5805,Homecare - External Domiciliary (Adults),896.00,28/10/2015,People Group,,
INSERTED DETAIL,100183,Lucy Glyn House,50910965,R5805,Homecare - External Domiciliary (Adults),7378.00,29/10/2015,People Group,,
INSERTED DETAIL,100183,Lucy Glyn House,50910962,R5805,Homecare - External Domiciliary (Adults),896.00,30/10/2015,People Group,,
INSERTED DETAIL,100183,Lucy Glyn House,50910376,R5805,Homecare - External Domiciliary (Adults),3689.00,30/10/2015,People Group,,
INSERTED DETAIL,100183,Lucy Glyn House,50910961,R5805,Homecare - External Domiciliary (Adults),8092.00,30/10/2015,People Group,,
INSERTED DETAIL,100183,Lucy Glyn House,50910963,R5805,Homecare - External Domiciliary (Adults),6664.00,30/10/2015,People Group,,
INSERTED DETAIL,100183,Lucy Glyn House,50910964,R5805,Homecare - External Domiciliary (Adults),896.00,30/10/2015,People Group,,
INSERTED DETAIL,218067,Ludic Rooms Ltd,50890229,R4612,Projects,1000.00,21/10/2015,Communities,,
INSERTED DETAIL,223331,Ludo McGurk Transport Equipment Ltd,50895937,R3004,Repair & Maintenance Of Vehicles,886.15,29/10/2015,Fire and Rescue,,
INSERTED DETAIL,229421,LVS Oxford,50901061,R6107,SEN Statements Funding - Non-Maintained Schools,26578.00,29/10/2015,People Group,,
INSERTED DETAIL,229558,M & J Evans Construction Ltd,50907037,R5702,Payments to External Contractors,1800.00,21/10/2015,Communities,,
INSERTED DETAIL,224300,M P Consulting (UK) Ltd,50889749,R1101,Agency Staff Pay,6284.80,02/10/2015,People Group,,
INSERTED DETAIL,203802,M&M Theatrical Productions,50911992,R4915,Educational Visits Expenditure,795.00,29/10/2015,Schools,,
INSERTED DETAIL,228676,M.J. Careless,50894589,R2001,Buildings Maintenance,8731.30,16/10/2015,Resources,,
INSERTED DETAIL,228243,MacIntyre Academies,50905427,R4455,Additional Funding Payments,70185.00,22/10/2015,Schools,,
INSERTED DETAIL,100305,Macintyre Care,50897270,R5806,Residential Care (Adults),6663.52,05/10/2015,People Group,,
INSERTED DETAIL,203814,Mackadown Day Centre,50901310,R5810,Adult Day Care,1518.66,13/10/2015,People Group,,
INSERTED DETAIL,203814,Mackadown Day Centre,50907406,R5810,Adult Day Care,1518.66,21/10/2015,People Group,,
INSERTED DETAIL,203814,Mackadown Day Centre,50907421,R5810,Adult Day Care,1518.66,21/10/2015,People Group,,
INSERTED DETAIL,203827,Magna Print Books,50896852,R4058,Books,2104.59,02/10/2015,Resources,,
INSERTED DETAIL,228166,Majesticare (Oak Lodge) Ltd,50897300,R5806,Residential Care (Adults),1859.64,05/10/2015,People Group,,
INSERTED DETAIL,203832,Making Space,50901198,R5702,Payments to External Contractors,5483.33,15/10/2015,Communities,,
INSERTED DETAIL,203832,Making Space,50909970,R5702,Payments to External Contractors,5483.33,29/10/2015,Communities,,
INSERTED DETAIL,227313,Malvern Achievement Services Ltd,50894501,R5801,Other Child Care,9257.10,06/10/2015,People Group,,
INSERTED DETAIL,229273,Management Development Centre Ltd,50889494,R1601,Training - External,5750.00,14/10/2015,Fire and Rescue,,
INSERTED DETAIL,203840,Mancetter Memorial Hall,50902595,R2201,Rent,1000.00,30/10/2015,People Group,,
INSERTED DETAIL,227676,Mander Portman Woodward,50887571,R6107,SEN Statements Funding - Non-Maintained Schools,4150.00,09/10/2015,People Group,,
INSERTED DETAIL,100086,Manor House Residential Home,50897389,R5806,Residential Care (Adults),5577.12,05/10/2015,People Group,,
INSERTED DETAIL,100086,Manor House Residential Home,50897389,R5806,Residential Care (Adults),1859.04,05/10/2015,People Group,,
INSERTED DETAIL,100167,Maria Mallaband Properties (3) Ltd T/A Bowerfield Court,50897146,R5806,Residential Care (Adults),3353.04,05/10/2015,People Group,,
INSERTED DETAIL,203896,Marmax Products Ltd,50898445,R4052,Equipment Curriculum,644.00,16/10/2015,Schools,,
INSERTED DETAIL,203926,Masonic Buildings - Rugby  Ltd,50900875,R4443,Professional Fees Admin,1091.40,12/10/2015,Resources,,
INSERTED DETAIL,226729,Match Foster Care,50892676,R5822,Foster Care Payments - External,5366.40,01/10/2015,People Group,,
INSERTED DETAIL,226729,Match Foster Care,50884412,R5822,Foster Care Payments - External,3049.50,01/10/2015,People Group,,
INSERTED DETAIL,226729,Match Foster Care,50904531,R5822,Foster Care Payments - External,2247.00,19/10/2015,People Group,,
INSERTED DETAIL,226729,Match Foster Care,50904513,R5822,Foster Care Payments - External,3210.00,26/10/2015,People Group,,
INSERTED DETAIL,226729,Match Foster Care,50904514,R5822,Foster Care Payments - External,3317.00,30/10/2015,People Group,,
INSERTED DETAIL,226729,Match Foster Care,50898489,R5822,Foster Care Payments - External,3151.15,30/10/2015,People Group,,
INSERTED DETAIL,220141,MCI Diventi Ltd,50891118,R4503,Hardware,843.00,01/10/2015,Resources,,
INSERTED DETAIL,203973,Mcl Transport Consultants Ltd,50891724,R4409,Consultancy,3736.08,09/10/2015,Communities,,
INSERTED DETAIL,228369,McPhillips (Wellington) Ltd,50895162,C1050,External Fees,170350.22,20/10/2015,Capital,,
INSERTED DETAIL,203974,Mcpolin Landscapes,50900933,R2752,Grounds Maintenance Contract,644.75,12/10/2015,Schools,,
INSERTED DETAIL,221492,MDNX Group Ltd - Enterprise Services Ltd t/a Easynet,50891652,R4511,Private Circuit Lines,5738.32,16/10/2015,Resources,,
INSERTED DETAIL,203984,Medical Gas Solutions Ltd,50898342,R4020,Fire Equipment Maintenance,579.60,09/10/2015,Fire and Rescue,,
INSERTED DETAIL,100283,Mencap (****3598),50897207,R5806,Residential Care (Adults),2317.92,05/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901032,R5851,Supported Living,657.76,12/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901043,R5851,Supported Living,657.76,12/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901155,R5851,Supported Living,822.00,12/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901021,R5851,Supported Living,657.76,12/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901015,R5851,Supported Living,980.28,12/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901017,R5851,Supported Living,980.28,12/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901023,R5851,Supported Living,657.76,12/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901026,R5851,Supported Living,657.76,12/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901027,R5851,Supported Living,1644.00,12/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901016,R5851,Supported Living,980.28,12/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901044,R5851,Supported Living,657.76,12/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901133,R5851,Supported Living,2877.00,13/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901131,R5851,Supported Living,2877.00,13/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901134,R5851,Supported Living,2877.00,13/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901135,R5851,Supported Living,2877.00,13/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901546,R5851,Supported Living,980.28,13/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901565,R5851,Supported Living,980.28,13/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901566,R5851,Supported Living,980.28,13/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901025,R5851,Supported Living,5754.00,13/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901028,R5851,Supported Living,5754.00,13/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901029,R5851,Supported Living,5754.00,13/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901030,R5851,Supported Living,5754.00,13/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901031,R5851,Supported Living,5754.00,13/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901129,R5851,Supported Living,2877.00,13/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901024,R5851,Supported Living,5754.00,13/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901130,R5851,Supported Living,2877.00,13/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50901022,R5851,Supported Living,5754.00,13/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50902373,R5851,Supported Living,767.20,14/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50902358,R5851,Supported Living,2877.00,14/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50902343,R5851,Supported Living,986.40,14/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50902341,R5851,Supported Living,584.52,14/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50902340,R5851,Supported Living,548.00,14/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50902209,R5851,Supported Living,1986.52,14/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50902178,R5851,Supported Living,1342.60,14/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50902175,R5851,Supported Living,520.60,14/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50902174,R5851,Supported Living,5754.00,14/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50902173,R5851,Supported Living,589.12,14/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50902171,R5805,Homecare - External Domiciliary (Adults),635.40,14/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50902360,R5851,Supported Living,1013.80,14/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50902374,R5851,Supported Living,2877.00,15/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50906564,R5805,Homecare - External Domiciliary (Adults),1244.58,20/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50908275,R5805,Homecare - External Domiciliary (Adults),589.12,22/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50908261,R5805,Homecare - External Domiciliary (Adults),1045.76,22/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50908259,R5805,Homecare - External Domiciliary (Adults),960.16,22/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50908257,R5805,Homecare - External Domiciliary (Adults),980.28,22/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50908274,R5805,Homecare - External Domiciliary (Adults),657.76,22/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50906421,R5851,Supported Living,3726.40,22/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50908266,R5851,Supported Living,1013.80,22/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50908270,R5851,Supported Living,2877.00,23/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50905947,R5851,Supported Living,-576.37,23/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50910870,R5805,Homecare - External Domiciliary (Adults),954.72,28/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50910826,R5851,Supported Living,1399.36,28/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50910867,R5805,Homecare - External Domiciliary (Adults),954.72,28/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50910868,R5805,Homecare - External Domiciliary (Adults),954.72,28/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50910891,R5805,Homecare - External Domiciliary (Adults),681.94,28/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50910869,R5805,Homecare - External Domiciliary (Adults),954.72,28/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50908267,R5851,Supported Living,3726.40,29/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50910967,R5851,Supported Living,1013.80,29/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50911023,R5851,Supported Living,3726.40,29/10/2015,People Group,,
INSERTED DETAIL,100283,Mencap (****3598),50911024,R5851,Supported Living,2877.00,29/10/2015,People Group,,
INSERTED DETAIL,100307,Mereside Home,50897275,R5806,Residential Care (Adults),2972.40,05/10/2015,People Group,,
INSERTED DETAIL,100087,Merevale House Residential Home Ltd,50897276,R5806,Residential Care (Adults),8708.72,05/10/2015,People Group,,
INSERTED DETAIL,100087,Merevale House Residential Home Ltd,50897276,R5806,Residential Care (Adults),2700.00,05/10/2015,People Group,,
INSERTED DETAIL,209415,Metcalfe Timber Ltd,50907836,C1030,"New Construction, Conversion & Renovation",951.13,23/10/2015,Capital,,
INSERTED DETAIL,218233,Methodist Homes,50897113,R5806,Residential Care (Adults),4590.00,05/10/2015,People Group,,
INSERTED DETAIL,218233,Methodist Homes,50897163,R5806,Residential Care (Adults),2742.31,05/10/2015,People Group,,
INSERTED DETAIL,218233,Methodist Homes,50897163,R5806,Residential Care (Adults),5070.59,05/10/2015,People Group,,
INSERTED DETAIL,218233,Methodist Homes,50897163,R5806,Residential Care (Adults),7586.24,05/10/2015,People Group,,
INSERTED DETAIL,218233,Methodist Homes,50897163,R5806,Residential Care (Adults),-3346.49,05/10/2015,People Group,,
INSERTED DETAIL,218233,Methodist Homes,50897163,R5806,Residential Care (Adults),1834.08,05/10/2015,People Group,,
INSERTED DETAIL,218233,Methodist Homes,50897237,R5806,Residential Care (Adults),5009.16,05/10/2015,People Group,,
INSERTED DETAIL,218233,Methodist Homes,50897237,R5806,Residential Care (Adults),7572.44,05/10/2015,People Group,,
INSERTED DETAIL,218233,Methodist Homes,50897237,R5806,Residential Care (Adults),6064.00,05/10/2015,People Group,,
INSERTED DETAIL,100250,MGB Care Services Ltd,50897121,R5806,Residential Care (Adults),7092.04,05/10/2015,People Group,,
INSERTED DETAIL,218099,Mickleton Primary School,50889776,R6107,SEN Statements Funding - Non-Maintained Schools,966.83,30/10/2015,People Group,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50891192,R5810,Adult Day Care,800.00,13/10/2015,People Group,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50901868,R5851,Supported Living,1467.40,13/10/2015,People Group,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50901867,R5851,Supported Living,558.25,13/10/2015,People Group,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50901845,R5810,Adult Day Care,782.40,13/10/2015,People Group,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50901844,R5810,Adult Day Care,806.40,13/10/2015,People Group,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50901840,R5810,Adult Day Care,760.00,13/10/2015,People Group,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50901839,R5810,Adult Day Care,1612.80,13/10/2015,People Group,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50901838,R5851,Supported Living,765.60,13/10/2015,People Group,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50892336,R5851,Supported Living,765.60,13/10/2015,People Group,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50891891,R5851,Supported Living,829.40,13/10/2015,People Group,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50891495,R5851,Supported Living,510.40,13/10/2015,People Group,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50891494,R5851,Supported Living,3190.00,13/10/2015,People Group,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50891477,R5851,Supported Living,2647.70,13/10/2015,People Group,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50901832,R5851,Supported Living,1400.28,13/10/2015,People Group,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50901833,R5851,Supported Living,1400.00,13/10/2015,People Group,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50901834,R5851,Supported Living,1400.00,13/10/2015,People Group,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50901836,R5851,Supported Living,780.92,13/10/2015,People Group,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50901837,R5851,Supported Living,765.60,13/10/2015,People Group,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50890468,R5851,Supported Living,542.30,13/10/2015,People Group,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50890470,R5851,Supported Living,877.25,13/10/2015,People Group,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50891124,R5851,Supported Living,1722.60,13/10/2015,People Group,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50891142,R5851,Supported Living,797.50,13/10/2015,People Group,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50891144,R5810,Adult Day Care,1008.00,13/10/2015,People Group,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50891145,R5810,Adult Day Care,1108.80,13/10/2015,People Group,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50891146,R5810,Adult Day Care,640.00,13/10/2015,People Group,,
