,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50963538,R5810,Adult Day Care,1612.80,03/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50963542,R5810,Adult Day Care,760.00,03/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50963544,R5851,Supported Living,765.60,03/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962966,R5851,Supported Living,1499.30,03/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962961,R5810,Adult Day Care,806.40,03/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962962,R5851,Supported Living,829.40,03/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50974157,R5851,Supported Living,2271.30,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962812,R5810,Adult Day Care,940.80,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962816,R5851,Supported Living,606.10,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962822,R5851,Supported Living,606.10,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962830,R5851,Supported Living,2271.30,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962835,R5851,Supported Living,765.60,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962840,R5851,Supported Living,510.40,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962851,R5851,Supported Living,510.40,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962864,R5851,Supported Living,1148.40,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962865,R5851,Supported Living,780.92,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962869,R5851,Supported Living,2647.70,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962880,R5810,Adult Day Care,1008.00,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962228,R5810,Adult Day Care,560.00,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962236,R5810,Adult Day Care,560.00,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962241,R5810,Adult Day Care,1545.60,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962242,R5810,Adult Day Care,1108.80,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962251,R5851,Supported Living,765.60,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962254,R5810,Adult Day Care,1612.80,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962269,R5805,Homecare - External Domiciliary (Adults),576.30,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962271,R5810,Adult Day Care,800.00,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962275,R5810,Adult Day Care,1143.20,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962279,R5810,Adult Day Care,626.00,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962281,R5810,Adult Day Care,806.40,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962283,R5810,Adult Day Care,600.00,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962285,R5810,Adult Day Care,662.40,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962789,R5851,Supported Living,797.50,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962793,R5851,Supported Living,1307.90,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962799,R5851,Supported Living,2360.60,19/02/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50962805,R5851,Supported Living,574.20,19/02/2016,People Group,,,,
INSERTED DETAIL,217290,Midway Care Ltd (Abacus RES) (****7287),50974550,R5806,Residential Care (Adults),7251.28,22/02/2016,People Group,,,,
INSERTED DETAIL,217290,Midway Care Ltd (Abacus RES) (****7287),50974550,R5806,Residential Care (Adults),17267.80,22/02/2016,People Group,,,,
INSERTED DETAIL,100427,Midway Care Ltd (Support Services ****9176),50961809,R5851,Supported Living,6348.00,29/02/2016,People Group,,,,
INSERTED DETAIL,100427,Midway Care Ltd (Support Services ****9176),50971517,R5805,Homecare - External Domiciliary (Adults),5938.45,29/02/2016,People Group,,,,
INSERTED DETAIL,100427,Midway Care Ltd (Support Services ****9176),50961653,R5851,Supported Living,6143.23,29/02/2016,People Group,,,,
INSERTED DETAIL,100427,Midway Care Ltd (Support Services ****9176),50963005,R5851,Supported Living,7727.06,29/02/2016,People Group,,,,
INSERTED DETAIL,100427,Midway Care Ltd (Support Services ****9176),50962999,R5851,Supported Living,7477.80,29/02/2016,People Group,,,,
INSERTED DETAIL,100427,Midway Care Ltd (Support Services ****9176),50962998,R5851,Supported Living,7727.06,29/02/2016,People Group,,,,
INSERTED DETAIL,100427,Midway Care Ltd (Support Services ****9176),50962995,R5851,Supported Living,7727.06,29/02/2016,People Group,,,,
INSERTED DETAIL,100427,Midway Care Ltd (Support Services ****9176),50962991,R5851,Supported Living,7252.00,29/02/2016,People Group,,,,
INSERTED DETAIL,100427,Midway Care Ltd (Support Services ****9176),50962985,R5851,Supported Living,7252.00,29/02/2016,People Group,,,,
INSERTED DETAIL,100427,Midway Care Ltd (Support Services ****9176),50978857,R5851,Supported Living,7252.00,29/02/2016,People Group,,,,
INSERTED DETAIL,100427,Midway Care Ltd (Support Services ****9176),50978854,R5851,Supported Living,7252.00,29/02/2016,People Group,,,,
INSERTED DETAIL,100427,Midway Care Ltd (Support Services ****9176),50978853,R5851,Supported Living,7228.54,29/02/2016,People Group,,,,
INSERTED DETAIL,100427,Midway Care Ltd (Support Services ****9176),50973826,R5805,Homecare - External Domiciliary (Adults),5542.55,29/02/2016,People Group,,,,
INSERTED DETAIL,204071,Mike De Courcey Travel Ltd,50975253,R5204,Concessionary Fares,8076.21,23/02/2016,Communities,,,,
INSERTED DETAIL,100199,Milbury Care Services,50974551,R5806,Residential Care (Adults),6109.40,22/02/2016,People Group,,,,
INSERTED DETAIL,204078,Milby Nursery and Kids Club,50973718,R6106,Private Providers - Early Years Funding,11081.60,22/02/2016,People Group,,,,
INSERTED DETAIL,204078,Milby Nursery and Kids Club,50977773,R6106,Private Providers - Early Years Funding,1829.52,29/02/2016,People Group,,,,
INSERTED DETAIL,226794,Millbrook Healthcare - A division of Millbrook Furnishing Industries Ltd,50968456,R4011,Equipment - Disabled Living,44543.50,12/02/2016,People Group,,,,
INSERTED DETAIL,226794,Millbrook Healthcare - A division of Millbrook Furnishing Industries Ltd,50968445,R4011,Equipment - Disabled Living,344285.00,12/02/2016,People Group,,,,
INSERTED DETAIL,229859,Millennium Business Systems Ltd,50949533,R4503,Hardware,833.15,05/02/2016,Resources,,,,
INSERTED DETAIL,229859,Millennium Business Systems Ltd,50950606,R4503,Hardware,2945.00,11/02/2016,Resources,,,,
INSERTED DETAIL,229859,Millennium Business Systems Ltd,50951406,R4503,Hardware,2945.00,11/02/2016,Resources,,,,
INSERTED DETAIL,229859,Millennium Business Systems Ltd,50953176,R4503,Hardware,4737.48,12/02/2016,Resources,,,,
INSERTED DETAIL,229859,Millennium Business Systems Ltd,50961118,R4503,Hardware,1175.52,26/02/2016,Resources,,,,
INSERTED DETAIL,204089,Milverton House Nursery,50973785,R6106,Private Providers - Early Years Funding,8717.61,22/02/2016,People Group,,,,
INSERTED DETAIL,204089,Milverton House Nursery,50973757,R6106,Private Providers - Early Years Funding,16153.17,22/02/2016,People Group,,,,
INSERTED DETAIL,204089,Milverton House Nursery,50977759,R6106,Private Providers - Early Years Funding,10469.25,29/02/2016,People Group,,,,
INSERTED DETAIL,211750,Mind Tools Ltd,50950246,R1601,Training - External,1761.75,05/02/2016,Resources,,,,
INSERTED DETAIL,217812,Minster Lodge Care Home,50974556,R5806,Residential Care (Adults),2655.92,22/02/2016,People Group,,,,
INSERTED DETAIL,217812,Minster Lodge Care Home,50974556,R5806,Residential Care (Adults),3718.52,22/02/2016,People Group,,,,
INSERTED DETAIL,204121,Mitie Security Ltd,50964246,R2010,Security Services,700.00,12/02/2016,Resources,,,,
INSERTED DETAIL,204121,Mitie Security Ltd,50972524,R2010,Security Services,700.00,25/02/2016,Resources,,,,
INSERTED DETAIL,204121,Mitie Security Ltd,50973130,R2010,Security Services,576.00,26/02/2016,Communities,,,,
INSERTED DETAIL,204121,Mitie Security Ltd,50973136,R2010,Security Services,576.00,26/02/2016,Communities,,,,
INSERTED DETAIL,204129,Mobile Care Services Ltd,50947764,R5805,Homecare - External Domiciliary (Adults),643.20,05/02/2016,People Group,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),50974557,R5806,Residential Care (Adults),11225.92,22/02/2016,People Group,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),50974557,R5806,Residential Care (Adults),2216.44,22/02/2016,People Group,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),50974557,R5806,Residential Care (Adults),1848.20,22/02/2016,People Group,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),50974557,R5806,Residential Care (Adults),2321.43,22/02/2016,People Group,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),50974557,R5806,Residential Care (Adults),1149.65,22/02/2016,People Group,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),50974557,R5806,Residential Care (Adults),1848.20,22/02/2016,People Group,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),50974557,R5806,Residential Care (Adults),5338.32,22/02/2016,People Group,,,,
INSERTED DETAIL,215180,Mofor Solutions Ltd,50966252,R5805,Homecare - External Domiciliary (Adults),3248.00,09/02/2016,People Group,,,,
INSERTED DETAIL,219428,Monkey and Menace Ltd (t/a Banana Moon Day Nursery at Kingsbury),50972335,R6106,Private Providers - Early Years Funding,1293.86,22/02/2016,People Group,,,,
INSERTED DETAIL,219428,Monkey and Menace Ltd (t/a Banana Moon Day Nursery at Kingsbury),50977384,R6106,Private Providers - Early Years Funding,1061.77,29/02/2016,People Group,,,,
INSERTED DETAIL,219428,Monkey and Menace Ltd (t/a Banana Moon Day Nursery at Kingsbury),50977347,R6106,Private Providers - Early Years Funding,519.75,29/02/2016,People Group,,,,
INSERTED DETAIL,210714,Monkey Puzzle Day Nursery Warwick,50973741,R6106,Private Providers - Early Years Funding,12930.72,22/02/2016,People Group,,,,
INSERTED DETAIL,210714,Monkey Puzzle Day Nursery Warwick,50977746,R6106,Private Providers - Early Years Funding,1633.50,29/02/2016,People Group,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50945773,R1101,Agency Staff Pay,1488.00,03/02/2016,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50947720,R1101,Agency Staff Pay,2390.00,05/02/2016,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50947763,R4409,Consultancy,900.00,05/02/2016,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50947769,R1101,Agency Staff Pay,744.00,05/02/2016,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50953014,R1101,Agency Staff Pay,1860.00,12/02/2016,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50952974,R1101,Agency Staff Pay,625.00,12/02/2016,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50952980,R1101,Agency Staff Pay,2390.00,12/02/2016,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50952985,R4409,Consultancy,600.00,12/02/2016,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50953000,R1101,Agency Staff Pay,1602.50,12/02/2016,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50956985,R1101,Agency Staff Pay,625.00,19/02/2016,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50957813,R1101,Agency Staff Pay,2110.00,19/02/2016,People Group,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50957019,R1101,Agency Staff Pay,1602.50,19/02/2016,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50956991,R4409,Consultancy,750.00,19/02/2016,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50956982,R1101,Agency Staff Pay,1860.00,19/02/2016,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50960823,R1101,Agency Staff Pay,625.00,26/02/2016,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50960822,R1101,Agency Staff Pay,1442.25,26/02/2016,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50960827,R4409,Consultancy,750.00,26/02/2016,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50970901,R1101,Agency Staff Pay,2390.00,26/02/2016,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50960826,R1101,Agency Staff Pay,2390.00,26/02/2016,Resources,,,,
INSERTED DETAIL,223011,My Word,50950622,R4409,Consultancy,653.60,05/02/2016,Resources,,,,
INSERTED DETAIL,223011,My Word,50959014,R4409,Consultancy,691.44,19/02/2016,Resources,,,,
INSERTED DETAIL,207813,Myton School Trust (Academy),50972965,R6107,SEN Statements Funding - Non-Maintained Schools,12086.00,18/02/2016,People Group,,,,
INSERTED DETAIL,218528,Nagels UK Ltd,50963928,R5802,Substitute Care,1573.00,26/02/2016,People Group,,,,
INSERTED DETAIL,204348,Napep,50965656,R1601,Training - External,780.00,12/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50962199,R5851,Supported Living,3766.80,02/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50962194,R5851,Supported Living,7533.62,02/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50962193,R5851,Supported Living,3702.04,02/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50962192,R5851,Supported Living,3937.80,02/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50962201,R5851,Supported Living,4759.74,02/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50962178,R5851,Supported Living,3702.04,02/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50962177,R5851,Supported Living,7404.04,02/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50962168,R5851,Supported Living,3937.80,02/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50962185,R5851,Supported Living,4006.72,02/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50972179,R5851,Supported Living,3702.04,17/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50972199,R5851,Supported Living,3702.04,17/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50972194,R5851,Supported Living,3702.04,17/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50972190,R5851,Supported Living,3702.04,17/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50972189,R5851,Supported Living,3702.04,17/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50972184,R5851,Supported Living,1586.59,17/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50972200,R5851,Supported Living,3702.04,19/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50974563,R5806,Residential Care (Adults),7231.44,22/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50978686,R5851,Supported Living,7404.04,29/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50978685,R5851,Supported Living,5553.03,29/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50978684,R5851,Supported Living,7404.04,29/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50978683,R5851,Supported Living,4759.72,29/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50978682,R5851,Supported Living,6875.15,29/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50978758,R5805,Homecare - External Domiciliary (Adults),1687.63,29/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50978746,R5805,Homecare - External Domiciliary (Adults),3937.80,29/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50978688,R5851,Supported Living,7404.04,29/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50978803,R5805,Homecare - External Domiciliary (Adults),3937.80,29/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50978802,R5805,Homecare - External Domiciliary (Adults),3937.80,29/02/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50978800,R5851,Supported Living,7404.04,29/02/2016,People Group,,,,
