,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,,,
INSERTED DETAIL,227828,Octavia Associates Ltd,50996940,R4409,Consultancy,5034.90,22/04/2016,Communities,,,,,
INSERTED DETAIL,204575,Office Update Ltd,50999539,R4024,Furniture,5376.00,05/04/2016,Resources,,,,,
INSERTED DETAIL,204575,Office Update Ltd,51000034,R4024,Furniture,4096.00,05/04/2016,Resources,,,,,
INSERTED DETAIL,100059,Oldbury Grange Nursing Home,51007116,R5806,Residential Care (Adults),2800.00,18/04/2016,People Group,,,,,
INSERTED DETAIL,100059,Oldbury Grange Nursing Home,51007116,R5806,Residential Care (Adults),1885.84,18/04/2016,People Group,,,,,
INSERTED DETAIL,100059,Oldbury Grange Nursing Home,51007116,R5806,Residential Care (Adults),500.00,18/04/2016,People Group,,,,,
INSERTED DETAIL,100059,Oldbury Grange Nursing Home,51007116,R5806,Residential Care (Adults),2053.38,18/04/2016,People Group,,,,,
INSERTED DETAIL,100059,Oldbury Grange Nursing Home,51007116,R5806,Residential Care (Adults),26617.26,18/04/2016,People Group,,,,,
INSERTED DETAIL,100059,Oldbury Grange Nursing Home,51007116,R5806,Residential Care (Adults),1853.38,18/04/2016,People Group,,,,,
INSERTED DETAIL,100059,Oldbury Grange Nursing Home,51007116,R5806,Residential Care (Adults),10920.28,18/04/2016,People Group,,,,,
INSERTED DETAIL,100059,Oldbury Grange Nursing Home,51007116,R5806,Residential Care (Adults),29011.25,18/04/2016,People Group,,,,,
INSERTED DETAIL,221283,Olympus Care Services Ltd (Evelyn Wright House),51007011,R5806,Residential Care (Adults),2400.00,18/04/2016,People Group,,,,,
INSERTED DETAIL,204582,On Centre Surveys Ltd,51008351,R4409,Consultancy,4375.00,19/04/2016,Resources,,,,,
INSERTED DETAIL,204582,On Centre Surveys Ltd,51006291,R4409,Consultancy,2250.00,22/04/2016,Communities,,,,,
INSERTED DETAIL,204587,Onside Coaching Ltd,50989818,R4433,Sport Instruction,900.00,08/04/2016,Schools,,,,,
INSERTED DETAIL,208837,Opening The Book Ltd,50996794,R4612,Projects,10000.00,01/04/2016,Resources,,,,,
INSERTED DETAIL,204601,Optare Group Ltd,50998994,R4030,Materials,727.87,08/04/2016,Communities,,,,,
INSERTED DETAIL,204601,Optare Group Ltd,51005455,R4030,Materials,500.00,14/04/2016,Communities,,,,,
INSERTED DETAIL,204601,Optare Group Ltd,51005520,R4030,Materials,-500.00,28/04/2016,Communities,,,,,
INSERTED DETAIL,204601,Optare Group Ltd,51014264,R4030,Materials,538.24,28/04/2016,Communities,,,,,
INSERTED DETAIL,214424,Optimum Interventions Ltd,50989714,R4443,Professional Fees Admin,1830.70,08/04/2016,Fire and Rescue,,,,,
INSERTED DETAIL,214424,Optimum Interventions Ltd,50987981,R4443,Professional Fees Admin,1802.80,08/04/2016,Fire and Rescue,,,,,
INSERTED DETAIL,214424,Optimum Interventions Ltd,50993316,R4428,Operational Support,949.30,14/04/2016,Other Services,,,,,
INSERTED DETAIL,230045,Options Higford (Options Autism 5) Ltd,50982518,R5848,Residential Care (Children),22225.67,01/04/2016,People Group,,,,,
INSERTED DETAIL,228854,Orange Grove Fostercare,50996037,R5822,Foster Care Payments - External,3587.14,20/04/2016,People Group,,,,,
INSERTED DETAIL,227065,ORC International,51000128,R1601,Training - External,4450.00,29/04/2016,Resources,,,,,
INSERTED DETAIL,229863,Orchard Care (North East) Lt,50996033,R5822,Foster Care Payments - External,4785.00,20/04/2016,People Group,,,,,
INSERTED DETAIL,229863,Orchard Care (North East) Lt,50996036,R5822,Foster Care Payments - External,4785.00,20/04/2016,People Group,,,,,
INSERTED DETAIL,204624,Orion Media Ltd,51010815,R5802,Substitute Care,1000.00,22/04/2016,People Group,,,,,
INSERTED DETAIL,204624,Orion Media Ltd,51010811,R5802,Substitute Care,1575.00,22/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987818,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987819,R6107,SEN Statements Funding - Non-Maintained Schools,16720.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987820,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987821,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987825,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987826,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987827,R6107,SEN Statements Funding - Non-Maintained Schools,16720.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987829,R6107,SEN Statements Funding - Non-Maintained Schools,15254.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987834,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987835,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987836,R6107,SEN Statements Funding - Non-Maintained Schools,16720.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987837,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987838,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987840,R6107,SEN Statements Funding - Non-Maintained Schools,16720.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987842,R6107,SEN Statements Funding - Non-Maintained Schools,16720.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987844,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987845,R6107,SEN Statements Funding - Non-Maintained Schools,16720.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987846,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987847,R6107,SEN Statements Funding - Non-Maintained Schools,16720.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987848,R6107,SEN Statements Funding - Non-Maintained Schools,15254.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987849,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987856,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987860,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987861,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987862,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987863,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987864,R6107,SEN Statements Funding - Non-Maintained Schools,16720.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987866,R6107,SEN Statements Funding - Non-Maintained Schools,15254.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987874,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987878,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987880,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987881,R6107,SEN Statements Funding - Non-Maintained Schools,16720.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987884,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987886,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50987904,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50991615,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50991617,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50991620,R6107,SEN Statements Funding - Non-Maintained Schools,16720.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50991656,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50991659,R6107,SEN Statements Funding - Non-Maintained Schools,13376.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50991664,R6107,SEN Statements Funding - Non-Maintained Schools,15682.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,204625,OS Education Ltd,50991668,R6107,SEN Statements Funding - Non-Maintained Schools,15254.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,228908,Out-Patient Pharmacy Department,50970681,R5702,Payments to External Contractors,637.35,27/04/2016,Communities,,,,,
INSERTED DETAIL,224759,Oxford University Hospitals NHS Trust,51008396,R5702,Payments to External Contractors,5415.00,28/04/2016,Communities,,,,,
INSERTED DETAIL,224759,Oxford University Hospitals NHS Trust,51008967,R5702,Payments to External Contractors,651.00,28/04/2016,Communities,,,,,
INSERTED DETAIL,204647,Oxford University Press,50982401,R4058,Books,1239.85,01/04/2016,Schools,,,,,
INSERTED DETAIL,204647,Oxford University Press,50996285,R4058,Books,1274.85,20/04/2016,Schools,,,,,
INSERTED DETAIL,224689,Oxygen Graphics Ltd,51000814,R4313,Stationery & Paper,552.92,12/04/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,50994709,R2023,Mechanical (LM),532.61,01/04/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,50994739,R2023,Mechanical (LM),656.70,01/04/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,50994724,R2023,Mechanical (LM),514.41,01/04/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,50994705,R2023,Mechanical (LM),656.70,01/04/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,50994708,R2023,Mechanical (LM),514.41,01/04/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,50986712,R2023,Mechanical (LM),532.61,01/04/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,50994794,R2023,Mechanical (LM),631.59,13/04/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,50996933,R2023,Mechanical (LM),673.44,13/04/2016,Resources,,,,,
INSERTED DETAIL,204669,P L Carbodies,51005578,R3004,Repair & Maintenance Of Vehicles,530.00,15/04/2016,Fire and Rescue,,,,,
INSERTED DETAIL,210745,Pace Fuelcare Limited,50992208,R2105,Fuel Oil,556.22,15/04/2016,Schools,,,,,
INSERTED DETAIL,100316,Paks Trust,51007124,R5806,Residential Care (Adults),11993.32,18/04/2016,People Group,,,,,
INSERTED DETAIL,100316,Paks Trust,51007123,R5806,Residential Care (Adults),9920.92,18/04/2016,People Group,,,,,
INSERTED DETAIL,100316,Paks Trust,51007122,R5806,Residential Care (Adults),2903.67,18/04/2016,People Group,,,,,
INSERTED DETAIL,100316,Paks Trust,51007125,R5806,Residential Care (Adults),2542.28,18/04/2016,People Group,,,,,
INSERTED DETAIL,100316,Paks Trust,51007114,R5806,Residential Care (Adults),13715.73,18/04/2016,People Group,,,,,
INSERTED DETAIL,100316,Paks Trust,51007114,R5806,Residential Care (Adults),3569.23,18/04/2016,People Group,,,,,
INSERTED DETAIL,204694,Pallett Drive Nursery,50990414,R6106,Private Providers - Early Years Funding,6351.70,04/04/2016,People Group,,,,,
INSERTED DETAIL,204699,Paradise Found Nursery,50990373,R6106,Private Providers - Early Years Funding,18761.03,04/04/2016,People Group,,,,,
INSERTED DETAIL,204699,Paradise Found Nursery,51009461,R6106,Private Providers - Early Years Funding,7722.00,25/04/2016,People Group,,,,,
INSERTED DETAIL,204702,Parallel Parents Ltd,51005664,R5801,Other Child Care,3317.00,22/04/2016,People Group,,,,,
INSERTED DETAIL,100317,Park Farm Lodge Nursing Home,51007126,R5806,Residential Care (Adults),1640.00,18/04/2016,People Group,,,,,
INSERTED DETAIL,100317,Park Farm Lodge Nursing Home,51007126,R5806,Residential Care (Adults),1912.00,18/04/2016,People Group,,,,,
INSERTED DETAIL,100317,Park Farm Lodge Nursing Home,51007126,R5806,Residential Care (Adults),1728.80,18/04/2016,People Group,,,,,
INSERTED DETAIL,223212,Park Lane Primary School - Academy,51008022,R6107,SEN Statements Funding - Non-Maintained Schools,2138.00,19/04/2016,People Group,,,,,
INSERTED DETAIL,223212,Park Lane Primary School - Academy,51008298,R4905,Contingency,8126.00,21/04/2016,Schools,,,,,
INSERTED DETAIL,221159,Partners at Pear Tree Surgery,51012858,R5702,Payments to External Contractors,961.73,29/04/2016,Communities,,,,,
INSERTED DETAIL,225850,Pasta King UK Ltd,50993989,R4104,Food Costs / Provisions,522.88,15/04/2016,Resources,,,,,
INSERTED DETAIL,204725,Pathway Care - Midlands  Ltd,51011113,R5822,Foster Care Payments - External,2726.73,25/04/2016,People Group,,,,,
INSERTED DETAIL,204725,Pathway Care - Midlands  Ltd,51011002,R5822,Foster Care Payments - External,2870.24,25/04/2016,People Group,,,,,
INSERTED DETAIL,204725,Pathway Care - Midlands  Ltd,51011112,R5822,Foster Care Payments - External,2862.10,25/04/2016,People Group,,,,,
INSERTED DETAIL,204728,Pathways Nurseries and Childcare Centres Ltd,50990398,R6106,Private Providers - Early Years Funding,5204.86,04/04/2016,People Group,,,,,
INSERTED DETAIL,204727,Pathways Nurseries and Childcare Centres Ltd,50990401,R6106,Private Providers - Early Years Funding,21539.90,04/04/2016,People Group,,,,,
INSERTED DETAIL,204727,Pathways Nurseries and Childcare Centres Ltd,51008815,R4606,Pre-School Teachers Flexible Payments,1500.00,20/04/2016,People Group,,,,,
INSERTED DETAIL,204727,Pathways Nurseries and Childcare Centres Ltd,51009480,R6106,Private Providers - Early Years Funding,1351.35,25/04/2016,People Group,,,,,
INSERTED DETAIL,227246,Paul Wright Education Consultant Ltd,50988597,R5604,Commissioned Works,1000.00,08/04/2016,People Group,,,,,
INSERTED DETAIL,230822,PAYE Matters Ltd,51000058,R4409,Consultancy,7600.00,29/04/2016,Resources,,,,,
,,PAYPAL  CADINTERNAT,P-Card,,,3746.00 ,03/05/2016,,,,,,
INSERTED DETAIL,204775,Pearson Education Ltd (****60627),50992528,R4056,Learning Resources Curriculum,719.75,13/04/2016,People Group,,,,,
INSERTED DETAIL,204775,Pearson Education Ltd (****60627),50988811,R4029,Licences (Incl Tv),1171.63,13/04/2016,Schools,,,,,
INSERTED DETAIL,204775,Pearson Education Ltd (****60627),50996611,R4056,Learning Resources Curriculum,1100.00,15/04/2016,Schools,,,,,
INSERTED DETAIL,204775,Pearson Education Ltd (****60627),50998631,R4030,Materials,2436.29,22/04/2016,People Group,,,,,
INSERTED DETAIL,210762,Pegasus Planning Group Ltd,51010214,R2022,Building (LB),6000.00,29/04/2016,Resources,,,,,
INSERTED DETAIL,999982,Penderels Trust,51004858,R9102,Reimbursements,-500.00,12/04/2016,People Group,,,,,
INSERTED DETAIL,204789,People Express Taxis Rugby Ltd,50983004,R3205,Client Travel - Taxis,528.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51005435,R5851,Supported Living,1628.72,14/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51005441,R5851,Supported Living,6852.16,14/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51005438,R5851,Supported Living,2930.00,14/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,50996541,R5851,Supported Living,-1470.48,14/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,50996644,R5851,Supported Living,-37703.80,14/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51005450,R5851,Supported Living,6852.16,14/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51005444,R5851,Supported Living,3555.88,14/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51005434,R5851,Supported Living,2723.40,14/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51005451,R5851,Supported Living,1842.32,14/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51005452,R5851,Supported Living,2058.44,14/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51005454,R5851,Supported Living,6354.60,14/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51005461,R5851,Supported Living,4148.08,14/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51005462,R5851,Supported Living,1942.12,14/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51005463,R5851,Supported Living,2612.80,14/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51005464,R5851,Supported Living,3667.48,14/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51005465,R5851,Supported Living,2799.72,14/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51005466,R5851,Supported Living,2569.56,14/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51005468,R5851,Supported Living,2167.48,14/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51005470,R5851,Supported Living,4134.72,14/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51006782,R5810,Adult Day Care,640.00,15/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51005889,R5851,Supported Living,6587.28,15/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51005891,R5851,Supported Living,3867.72,15/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51005623,R5805,Homecare - External Domiciliary (Adults),2825.88,15/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51005869,R5805,Homecare - External Domiciliary (Adults),2006.68,15/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51005870,R5805,Homecare - External Domiciliary (Adults),2825.88,15/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51005871,R5851,Supported Living,4468.48,15/04/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51005874,R5851,Supported Living,2288.60,15/04/2016,People Group,,,,,
