Supplier ID,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,,
204893,Polesworth Parish Council,50802556,R5501,Grants to Organisations & Voluntary Bodies,700.00,07/04/2015,Communities,,,,
204894,Polesworth Pre-School Childrens Centre,50791429,R6106,Private Providers - Early Years Funding,24171.73,13/04/2015,People Group,,,,
204894,Polesworth Pre-School Childrens Centre,50811227,R6106,Private Providers - Early Years Funding,3861.00,27/04/2015,People Group,,,,
204894,Polesworth Pre-School Childrens Centre,50812569,C1060,Grants & Contributions To Outside Organisations,2081.76,24/04/2015,Capital,,,,
204902,Portakabin Ltd,50801216,C1030,"New Construction, Conversion & Renovation",5903.41,10/04/2015,Capital,,,,
204902,Portakabin Ltd,50801217,C1030,"New Construction, Conversion & Renovation",1795.98,10/04/2015,Capital,,,,
100154,Portland College,50810140,R5806,Residential Care (Adults),3388.00,20/04/2015,People Group,,,,
201152,Portrest Ltd t/a Catteralls Coaches,50800184,R4915,Educational Visits Expenditure,1100.00,16/04/2015,Schools,,,,
208042,Positive About Young People,50789119,R5604,Commissioned Works,864.00,02/04/2015,People Group,,,,
208042,Positive About Young People,50789447,R5604,Commissioned Works,2134.00,02/04/2015,People Group,,,,
208042,Positive About Young People,50789448,R5604,Commissioned Works,2037.00,02/04/2015,People Group,,,,
208042,Positive About Young People,50789449,R5604,Commissioned Works,970.00,02/04/2015,People Group,,,,
208042,Positive About Young People,50789450,R5604,Commissioned Works,2688.00,02/04/2015,People Group,,,,
208042,Positive About Young People,50789451,R5604,Commissioned Works,1950.00,02/04/2015,People Group,,,,
208042,Positive About Young People,50789452,R5604,Commissioned Works,1512.00,02/04/2015,People Group,,,,
208042,Positive About Young People,50789480,R5604,Commissioned Works,1261.00,02/04/2015,People Group,,,,
208042,Positive About Young People,50789481,R5604,Commissioned Works,1358.00,02/04/2015,People Group,,,,
208042,Positive About Young People,50789482,R5604,Commissioned Works,1950.00,02/04/2015,People Group,,,,
208042,Positive About Young People,50789528,R5604,Commissioned Works,1170.00,02/04/2015,People Group,,,,
208042,Positive About Young People,50789529,R5604,Commissioned Works,2688.00,02/04/2015,People Group,,,,
208042,Positive About Young People,50792211,R6107,SEN Statements Funding - Non-Maintained Schools,2640.00,02/04/2015,People Group,,,,
208042,Positive About Young People,50794473,R5604,Commissioned Works,2134.00,02/04/2015,People Group,,,,
208042,Positive About Young People,50794474,R5604,Commissioned Works,2134.00,02/04/2015,People Group,,,,
208042,Positive About Young People,50794475,R5604,Commissioned Works,1261.00,02/04/2015,People Group,,,,
208042,Positive About Young People,50794485,R5604,Commissioned Works,2134.00,02/04/2015,People Group,,,,
213121,Practicus Ltd,50793473,R1101,Agency Staff Pay,500.00,08/04/2015,People Group,,,,
213121,Practicus Ltd,50802550,R1101,Agency Staff Pay,4567.50,15/04/2015,People Group,,,,
213121,Practicus Ltd,50804913,R1101,Agency Staff Pay,3622.50,29/04/2015,People Group,,,,
221766,Premier Active Coaching Ltd,50799111,R4433,Sport Instruction,922.00,13/04/2015,Schools,,,,
221766,Premier Active Coaching Ltd,50814254,R4433,Sport Instruction,1045.00,29/04/2015,Schools,,,,
223025,Premier People Solutions Ltd,50784178,R1601,Training - External,665.00,02/04/2015,Resources,,,,
223025,Premier People Solutions Ltd,50787004,R1601,Training - External,600.00,02/04/2015,People Group,,,,
223025,Premier People Solutions Ltd,50787773,R1601,Training - External,545.00,02/04/2015,People Group,,,,
223025,Premier People Solutions Ltd,50787774,R1601,Training - External,685.00,02/04/2015,People Group,,,,
223025,Premier People Solutions Ltd,50787775,R1601,Training - External,725.00,02/04/2015,People Group,,,,
223025,Premier People Solutions Ltd,50788457,R1601,Training - External,550.00,10/04/2015,Resources,,,,
223025,Premier People Solutions Ltd,50788458,R1601,Training - External,9020.00,10/04/2015,Resources,,,,
223025,Premier People Solutions Ltd,50788501,R1601,Training - External,3520.00,10/04/2015,Resources,,,,
223025,Premier People Solutions Ltd,50788502,R1601,Training - External,650.00,10/04/2015,Resources,,,,
223025,Premier People Solutions Ltd,50788503,R1601,Training - External,950.00,10/04/2015,Resources,,,,
223025,Premier People Solutions Ltd,50788504,R1601,Training - External,725.00,10/04/2015,Resources,,,,
223025,Premier People Solutions Ltd,50788506,R1601,Training - External,715.00,10/04/2015,Resources,,,,
223025,Premier People Solutions Ltd,50792596,R1601,Training - External,685.00,10/04/2015,People Group,,,,
223025,Premier People Solutions Ltd,50795348,R1601,Training - External,900.00,17/04/2015,People Group,,,,
223025,Premier People Solutions Ltd,50795349,R1601,Training - External,1368.00,17/04/2015,People Group,,,,
223025,Premier People Solutions Ltd,50795350,R1601,Training - External,575.00,17/04/2015,People Group,,,,
223025,Premier People Solutions Ltd,50795351,R1601,Training - External,550.00,17/04/2015,Resources,,,,
223025,Premier People Solutions Ltd,50795352,R1601,Training - External,715.00,17/04/2015,Resources,,,,
223025,Premier People Solutions Ltd,50795411,R1601,Training - External,1150.00,10/04/2015,People Group,,,,
223025,Premier People Solutions Ltd,50795412,R5702,Payments to External Contractors,17500.00,10/04/2015,Communities,,,,
223025,Premier People Solutions Ltd,50799262,R1690,Internal Expenditure - Training,-1555.00,24/04/2015,Resources,,,,
223025,Premier People Solutions Ltd,50799352,R1601,Training - External,1560.00,24/04/2015,Resources,,,,
223025,Premier People Solutions Ltd,50799353,R1601,Training - External,8910.00,24/04/2015,Resources,,,,
223025,Premier People Solutions Ltd,50799456,R1601,Training - External,810.00,24/04/2015,Resources,,,,
223025,Premier People Solutions Ltd,50799457,R1601,Training - External,520.00,24/04/2015,Resources,,,,
223025,Premier People Solutions Ltd,50802223,R1601,Training - External,780.00,02/04/2015,Resources,,,,
223025,Premier People Solutions Ltd,50803687,R1601,Training - External,575.00,30/04/2015,People Group,,,,
223025,Premier People Solutions Ltd,50803688,R1601,Training - External,620.00,30/04/2015,People Group,,,,
223025,Premier People Solutions Ltd,50803689,R1601,Training - External,620.00,30/04/2015,People Group,,,,
223025,Premier People Solutions Ltd,50804954,R1601,Training - External,500.00,30/04/2015,Resources,,,,
223025,Premier People Solutions Ltd,50804955,R1601,Training - External,500.00,30/04/2015,Resources,,,,
223025,Premier People Solutions Ltd,50804956,R1601,Training - External,595.00,30/04/2015,Resources,,,,
223025,Premier People Solutions Ltd,50804957,R1601,Training - External,715.00,30/04/2015,Resources,,,,
223025,Premier People Solutions Ltd,50804958,R1601,Training - External,1000.00,30/04/2015,Resources,,,,
223025,Premier People Solutions Ltd,50804959,R1601,Training - External,810.00,30/04/2015,Resources,,,,
223025,Premier People Solutions Ltd,50804960,R1601,Training - External,550.00,30/04/2015,People Group,,,,
221024,Premier Sport,50794487,R4915,Educational Visits Expenditure,500.00,09/04/2015,Schools,,,,
221024,Premier Sport,50796159,R4443,Professional Fees Admin,560.00,16/04/2015,Schools,,,,
221024,Premier Sport,50796160,R4443,Professional Fees Admin,525.00,16/04/2015,Schools,,,,
204931,Presstek Europe Ltd,50784773,R4063,Print Machine Maintenance,791.67,01/04/2015,Resources,,,,
204931,Presstek Europe Ltd,50790277,R4063,Print Machine Maintenance,968.00,02/04/2015,Resources,,,,
204931,Presstek Europe Ltd,50800508,R4063,Print Machine Maintenance,1004.30,24/04/2015,Resources,,,,
226566,Primary PPA Cover Ltd,50811417,R4433,Sport Instruction,864.00,23/04/2015,Schools,,,,
208529,Primary Water Solutions,50792961,R2023,Mechanical (LM),750.00,10/04/2015,Resources,,,,
204939,Primarysite Ltd,50811904,R4502,Dedicated Internet Links,1075.94,22/04/2015,Schools,,,,
100320,Prime Life Ltd,50776498,R5807,SLA Social Care Provision,77244.00,01/04/2015,People Group,,,,
100320,Prime Life Ltd,50776790,R5807,SLA Social Care Provision,71592.00,01/04/2015,People Group,,,,
100320,Prime Life Ltd,50809913,R5806,Residential Care (Adults),1899.28,20/04/2015,People Group,,,,
100320,Prime Life Ltd,50809947,R5806,Residential Care (Adults),5950.16,20/04/2015,People Group,,,,
100320,Prime Life Ltd,50809949,R5806,Residential Care (Adults),-6794.28,20/04/2015,People Group,,,,
100320,Prime Life Ltd,50810064,R5806,Residential Care (Adults),2250.12,20/04/2015,People Group,,,,
100320,Prime Life Ltd,50810141,R5806,Residential Care (Adults),1700.04,20/04/2015,People Group,,,,
100320,Prime Life Ltd,50810141,R5806,Residential Care (Adults),1119.20,20/04/2015,People Group,,,,
100320,Prime Life Ltd,50810142,R5806,Residential Care (Adults),2270.44,20/04/2015,People Group,,,,
100320,Prime Life Ltd,50810143,R5806,Residential Care (Adults),1936.60,20/04/2015,People Group,,,,
100207,Prime Life Ltd,50810144,R5806,Residential Care (Adults),3927.76,20/04/2015,People Group,,,,
100207,Prime Life Ltd,50810144,R5806,Residential Care (Adults),1863.88,20/04/2015,People Group,,,,
100207,Prime Life Ltd,50810144,R5806,Residential Care (Adults),33428.44,20/04/2015,People Group,,,,
100207,Prime Life Ltd,50810144,R5806,Residential Care (Adults),5886.16,20/04/2015,People Group,,,,
100207,Prime Life Ltd,50810144,R5806,Residential Care (Adults),2020.00,20/04/2015,People Group,,,,
100320,Prime Life Ltd,50810145,R5806,Residential Care (Adults),4196.64,20/04/2015,People Group,,,,
100320,Prime Life Ltd,50810146,R5806,Residential Care (Adults),1899.28,20/04/2015,People Group,,,,
225000,Primesight Ltd,50803367,R4302,Advertising Promotional Events & Goods,2441.54,16/04/2015,Resources,,,,
225000,Primesight Ltd,50803368,R4302,Advertising Promotional Events & Goods,4300.00,30/04/2015,Resources,,,,
226211,Prince of Wales Nursing Home,50810147,R5806,Residential Care (Adults),2300.84,20/04/2015,People Group,,,,
226250,Priors House - Care UK,50810148,R5806,Residential Care (Adults),1976.44,20/04/2015,People Group,,,,
226250,Priors House - Care UK,50810148,R5806,Residential Care (Adults),5266.08,20/04/2015,People Group,,,,
226250,Priors House - Care UK,50810148,R5806,Residential Care (Adults),9728.52,20/04/2015,People Group,,,,
226250,Priors House - Care UK,50810148,R5806,Residential Care (Adults),1927.08,20/04/2015,People Group,,,,
226250,Priors House - Care UK,50810148,R5806,Residential Care (Adults),5789.42,20/04/2015,People Group,,,,
100318,Priory Healthcare Ltd - Craegmoor Part Of Priory Group (Alphonsus House),50809924,R5806,Residential Care (Adults),6051.76,20/04/2015,People Group,,,,
216121,Priory Healthcare Ltd - Farleigh FEC Frome Priory,50809687,R5848,Residential Care (Children),7200.00,20/04/2015,People Group,,,,
216121,Priory Healthcare Ltd - Farleigh FEC Frome Priory,50809688,R5848,Residential Care (Children),72000.00,20/04/2015,People Group,,,,
216121,Priory Healthcare Ltd - Farleigh FEC Frome Priory,50815225,R5702,Payments to External Contractors,19284.00,29/04/2015,People Group,,,,
217816,Priory Healthcare Ltd (Coundon Manor),50809989,R5806,Residential Care (Adults),4248.25,20/04/2015,People Group,,,,
217816,Priory Healthcare Ltd (Coundon Manor),50809989,R5806,Residential Care (Adults),1519.96,20/04/2015,People Group,,,,
217816,Priory Healthcare Ltd (Coundon Manor),50809989,R5806,Residential Care (Adults),1627.96,20/04/2015,People Group,,,,
213146,Priory Medical Centre,50814085,R5702,Payments to External Contractors,916.85,29/04/2015,Communities,,,,
213146,Priory Medical Centre,50814086,R5702,Payments to External Contractors,1661.17,29/04/2015,Communities,,,,
213146,Priory Medical Centre,50815310,R5702,Payments to External Contractors,2634.42,29/04/2015,Communities,,,,
221375,Proactive Personnel Ltd,50799648,R4030,Materials,675.25,17/04/2015,Communities,,,,
221375,Proactive Personnel Ltd,50799649,R4030,Materials,2666.85,17/04/2015,Communities,,,,
221375,Proactive Personnel Ltd,50799819,R4030,Materials,1836.09,10/04/2015,Communities,,,,
221375,Proactive Personnel Ltd,50800836,R4030,Materials,2666.85,24/04/2015,Communities,,,,
221375,Proactive Personnel Ltd,50804725,R1101,Agency Staff Pay,675.25,30/04/2015,Communities,,,,
221375,Proactive Personnel Ltd,50804726,R1101,Agency Staff Pay,2729.51,30/04/2015,Communities,,,,
204950,Progress Childrens Services Ltd,50809634,R5848,Residential Care (Children),10714.20,20/04/2015,People Group,,,,
204955,Prospects Services,50796258,R1690,Internal Expenditure - Training,600.00,10/04/2015,Schools,,,,
204955,Prospects Services,50802956,R4443,Professional Fees Admin,600.00,10/04/2015,Schools,,,,
204955,Prospects Services,50809764,R4442,Professional Fees Curriculum,600.00,30/04/2015,Schools,,,,
204955,Prospects Services,50814363,R4442,Professional Fees Curriculum,650.00,29/04/2015,Schools,,,,
228173,Pro-Surfacing Ltd,50799320,R2003,Devolved Maintenance (Via Local),5720.00,02/04/2015,Schools,,,,
,Pro-Surfacing Ltd,CHAPS,,," 5,720.00 ",01/04/2015,,,,,
202093,Public Analyst Scientific Services Ltd,50803448,R4043,Samples,2360.00,14/04/2015,Communities,,,,
221426,Public Health England  ****5556,50797054,R5702,Payments to External Contractors,116684.43,02/04/2015,Communities,,,,
219471,Public Management Associates,50797532,R5702,Payments to External Contractors,7950.00,10/04/2015,Communities,,,,
219471,Public Management Associates,50797533,R5702,Payments to External Contractors,3987.00,10/04/2015,Communities,,,,
204966,Public Sector Training and Consultancy,50780957,R5702,Payments to External Contractors,550.00,30/04/2015,Resources,,,,
204966,Public Sector Training and Consultancy,50788964,R1601,Training - External,1500.00,02/04/2015,Resources,,,,
204966,Public Sector Training and Consultancy,50796371,R1601,Training - External,1200.00,10/04/2015,Resources,,,,
204966,Public Sector Training and Consultancy,50796372,R1601,Training - External,750.00,17/04/2015,Resources,,,,
204966,Public Sector Training and Consultancy,50796850,R5702,Payments to External Contractors,750.00,30/04/2015,Resources,,,,
204966,Public Sector Training and Consultancy,50800059,R5702,Payments to External Contractors,550.00,30/04/2015,Resources,,,,
204967,Puddleducks and Posh Ltd,50791430,R6106,Private Providers - Early Years Funding,23465.99,13/04/2015,People Group,,,,
204967,Puddleducks and Posh Ltd,50811228,R6106,Private Providers - Early Years Funding,965.25,27/04/2015,People Group,,,,
209776,QI Services (GB) Ltd,50802245,R4409,Consultancy,2867.60,30/04/2015,Resources,,,,
204978,Quality Fostering Ltd,50799578,R5822,Foster Care Payments - External,3868.49,22/04/2015,People Group,,,,
204978,Quality Fostering Ltd,50799579,R5822,Foster Care Payments - External,3494.12,22/04/2015,People Group,,,,
204978,Quality Fostering Ltd,50799580,R5822,Foster Care Payments - External,3868.49,22/04/2015,People Group,,,,
204978,Quality Fostering Ltd,50799979,R5801,Other Child Care,4072.07,24/04/2015,People Group,,,,
204978,Quality Fostering Ltd,50800010,R5801,Other Child Care,3152.57,24/04/2015,People Group,,,,
204978,Quality Fostering Ltd,50800011,R5801,Other Child Care,3152.57,24/04/2015,People Group,,,,
204978,Quality Fostering Ltd,50800012,R5801,Other Child Care,2101.71,24/04/2015,People Group,,,,
204978,Quality Fostering Ltd,50800013,R5801,Other Child Care,3678.00,24/04/2015,People Group,,,,
204978,Quality Fostering Ltd,50800014,R5801,Other Child Care,4072.07,24/04/2015,People Group,,,,
204978,Quality Fostering Ltd,50800060,R5801,Other Child Care,4072.07,24/04/2015,People Group,,,,
204978,Quality Fostering Ltd,50805989,R5822,Foster Care Payments - External,3719.11,24/04/2015,People Group,,,,
204978,Quality Fostering Ltd,50805990,R5822,Foster Care Payments - External,2279.46,24/04/2015,People Group,,,,
204978,Quality Fostering Ltd,50814977,R5822,Foster Care Payments - External,2999.29,30/04/2015,People Group,,,,
216779,Quartix Ltd,50807470,R3001,Direct Vehicle Running Costs,1881.00,22/04/2015,Communities,,,,
,QUARTIX LTD,P-Card,,,990.00,20/04/2015,,,,,
223681,Queens Church of England Academy,50811958,R6107,SEN Statements Funding - Non-Maintained Schools,1454.00,22/04/2015,People Group,,,,
204991,Quinton Cygnets,50791431,R6106,Private Providers - Early Years Funding,10880.22,13/04/2015,People Group,,,,
100053,Quinton House Nursing Home,50810149,R5806,Residential Care (Adults),904.61,20/04/2015,People Group,,,,
100053,Quinton House Nursing Home,50810149,R5806,Residential Care (Adults),6316.16,20/04/2015,People Group,,,,
100053,Quinton House Nursing Home,50810149,R5806,Residential Care (Adults),5824.60,20/04/2015,People Group,,,,
211714,Quiss Technology Plc,50801608,R4506,IT Support & Maintenance,2400.00,16/04/2015,Fire and Rescue,,,,
226449,R & E Kitchen Care,50810012,R5806,Residential Care (Adults),2030.00,20/04/2015,People Group,,,,
208357,R D Jukes & Co Ltd,50800459,R4503,Hardware,540.59,10/04/2015,Resources,,,,
208357,R D Jukes & Co Ltd,50803844,R4503,Hardware,3133.92,20/04/2015,Resources,,,,
205020,R J Hartwell,50801209,R2022,Building (LB),2033.24,01/04/2015,Resources,,,,
205020,R J Hartwell,50801250,R2022,Building (LB),4557.59,02/04/2015,Resources,,,,
205020,R J Hartwell,50804626,R2022,Building (LB),9589.62,13/04/2015,Resources,,,,
205020,R J Hartwell,50806467,C1030,"New Construction, Conversion & Renovation",12595.32,16/04/2015,Capital,,,,
205020,R J Hartwell,50806485,R2022,Building (LB),8215.58,17/04/2015,Resources,,,,
205020,R J Hartwell,50810456,R2022,Building (LB),1189.00,23/04/2015,Resources,,,,
217962,Race Leys Junior School Academy,50811940,R6107,SEN Statements Funding - Non-Maintained Schools,592.00,22/04/2015,People Group,,,,
223213,Racemeadow Primary Academy,50811955,R6107,SEN Statements Funding - Non-Maintained Schools,2268.00,22/04/2015,People Group,,,,
205056,Rackspace lTD,50788047,R4503,Hardware,765.83,02/04/2015,Resources,,,,
226873,Rai Research Ltd,50790905,R4409,Consultancy,2000.00,15/04/2015,Communities,,,,
205065,Rainbow Care Solutions,50804886,R5805,Homecare - External Domiciliary (Adults),1104.32,15/04/2015,People Group,,,,
205065,Rainbow Care Solutions,50809893,R5805,Homecare - External Domiciliary (Adults),1291.08,21/04/2015,People Group,,,,
211542,RC Systems,50791239,R4702,Subscriptions To Organisations,975.00,16/04/2015,Communities,,,,
211542,RC Systems,50800741,R4702,Subscriptions To Organisations,975.00,29/04/2015,Communities,,,,
227938,Reading Agricultural Consultants,50785157,R4443,Professional Fees Admin,1100.07,02/04/2015,Resources,,,,
227938,Reading Agricultural Consultants,50800986,R4443,Professional Fees Admin,1800.00,24/04/2015,Resources,,,,
227938,Reading Agricultural Consultants,50800987,R4443,Professional Fees Admin,1650.00,24/04/2015,Resources,,,,
100428,Rebecca Homes Ltd T/As The Mount,50810151,R5806,Residential Care (Adults),4406.24,20/04/2015,People Group,,,,
