Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303891,R1101,Agency Staff Pay,1296.21,03/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303898,R1101,Agency Staff Pay,517.28,03/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303906,R1101,Agency Staff Pay,1219.20,03/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303909,R1101,Agency Staff Pay,1235.80,03/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303863,R1101,Agency Staff Pay,1385.00,03/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303757,R1101,Agency Staff Pay,636.40,07/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51300065,R1101,Agency Staff Pay,1198.06,07/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51301413,R1101,Agency Staff Pay,1292.33,07/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51301508,R1101,Agency Staff Pay,-7333.20,07/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303747,R1101,Agency Staff Pay,1457.76,07/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303885,R1101,Agency Staff Pay,1194.85,07/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303887,R1101,Agency Staff Pay,1198.06,07/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303895,R1101,Agency Staff Pay,1150.33,07/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303905,R1101,Agency Staff Pay,1576.20,07/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303910,R1101,Agency Staff Pay,2455.77,07/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303938,R1101,Agency Staff Pay,999.90,07/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303939,R1101,Agency Staff Pay,876.85,07/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303940,R1101,Agency Staff Pay,567.32,07/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303900,R1101,Agency Staff Pay,2941.80,07/11/2017,Communities,,,
204797,Pertemps Recruitment Partnership Ltd,51297846,R1101,Agency Staff Pay,1921.05,07/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51297853,R1101,Agency Staff Pay,1879.30,07/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51297866,R1101,Agency Staff Pay,1191.63,07/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51297873,R1101,Agency Staff Pay,2276.20,07/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51301404,R1101,Agency Staff Pay,2276.20,07/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51301406,R1101,Agency Staff Pay,1921.05,07/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51301421,R1101,Agency Staff Pay,1503.44,07/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51303787,R1101,Agency Staff Pay,1536.84,07/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51303832,R1101,Agency Staff Pay,1109.89,07/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51303842,R1101,Agency Staff Pay,2665.30,07/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51303845,R1101,Agency Staff Pay,1691.37,07/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51303862,R1101,Agency Staff Pay,1986.05,07/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51303907,R1101,Agency Staff Pay,2276.20,07/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51303913,R1101,Agency Staff Pay,589.04,07/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51291467,R1101,Agency Staff Pay,531.22,07/11/2017,Communities,,,
204797,Pertemps Recruitment Partnership Ltd,51291600,R1101,Agency Staff Pay,621.96,07/11/2017,Communities,,,
204797,Pertemps Recruitment Partnership Ltd,51297847,R1101,Agency Staff Pay,1172.29,07/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51297860,R1101,Agency Staff Pay,1416.41,07/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51301408,R1101,Agency Staff Pay,1150.33,07/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303830,R1101,Agency Staff Pay,1368.01,08/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303844,R1101,Agency Staff Pay,1000.34,08/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51297297,R1101,Agency Staff Pay,637.64,08/11/2017,Communities,,,
204797,Pertemps Recruitment Partnership Ltd,51300770,R1101,Agency Staff Pay,650.26,08/11/2017,Communities,,,
204797,Pertemps Recruitment Partnership Ltd,51303775,R1101,Agency Staff Pay,568.46,08/11/2017,Communities,,,
204797,Pertemps Recruitment Partnership Ltd,51303848,R1101,Agency Staff Pay,1261.11,08/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51301493,R1101,Agency Staff Pay,1323.12,09/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51300799,R1101,Agency Staff Pay,1278.00,09/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51301500,R1101,Agency Staff Pay,1072.80,09/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51301504,R1101,Agency Staff Pay,1638.91,09/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303712,R1101,Agency Staff Pay,1682.58,09/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303767,R1101,Agency Staff Pay,1576.20,09/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303785,R1101,Agency Staff Pay,1350.50,09/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303840,R1101,Agency Staff Pay,1255.00,09/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303877,R1101,Agency Staff Pay,538.95,09/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303911,R1101,Agency Staff Pay,1323.12,09/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303772,R1101,Agency Staff Pay,2138.30,09/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51303945,R1101,Agency Staff Pay,620.12,09/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51303916,R1101,Agency Staff Pay,1072.80,09/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51291469,R1101,Agency Staff Pay,1138.00,09/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51291476,R1101,Agency Staff Pay,1323.12,09/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51291485,R1101,Agency Staff Pay,1576.20,09/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51291488,R1101,Agency Staff Pay,1350.50,09/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51291523,R1101,Agency Staff Pay,1149.60,09/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51291554,R1101,Agency Staff Pay,1329.41,09/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51297301,R1101,Agency Staff Pay,1576.20,09/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51297303,R1101,Agency Staff Pay,1234.75,09/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51297789,R1101,Agency Staff Pay,1350.50,09/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51300061,R1101,Agency Staff Pay,1323.12,09/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51300063,R1101,Agency Staff Pay,1072.80,09/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51300064,R1101,Agency Staff Pay,1077.90,09/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51300769,R1101,Agency Staff Pay,1350.50,09/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51301498,R1101,Agency Staff Pay,1241.50,09/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51279688,R1101,Agency Staff Pay,1339.80,10/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51279788,R1101,Agency Staff Pay,1003.82,10/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51291465,R1101,Agency Staff Pay,1254.78,10/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51291542,R1101,Agency Staff Pay,1359.55,10/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51291584,R1101,Agency Staff Pay,1004.85,10/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51297334,R1101,Agency Staff Pay,1339.80,10/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51297335,R1101,Agency Staff Pay,752.87,10/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51300090,R1101,Agency Staff Pay,1339.80,10/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51300808,R1101,Agency Staff Pay,627.39,10/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51301505,R1101,Agency Staff Pay,1650.41,10/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303745,R1101,Agency Staff Pay,1339.80,10/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51300801,R1101,Agency Staff Pay,1130.10,13/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51300812,R1101,Agency Staff Pay,758.25,13/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51303758,R1101,Agency Staff Pay,1130.10,13/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51303854,R1101,Agency Staff Pay,693.17,13/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51308301,R1101,Agency Staff Pay,788.92,13/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51303812,R1101,Agency Staff Pay,748.14,13/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51307364,R1101,Agency Staff Pay,1649.98,14/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51311486,R1101,Agency Staff Pay,2319.12,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51309427,R1101,Agency Staff Pay,1921.23,14/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51309432,R1101,Agency Staff Pay,1978.58,14/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51310973,R1101,Agency Staff Pay,1336.81,14/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51309435,R1101,Agency Staff Pay,1925.68,14/11/2017,Fire and Rescue,,,
204797,Pertemps Recruitment Partnership Ltd,51311416,R1101,Agency Staff Pay,1925.68,14/11/2017,Fire and Rescue,,,
204797,Pertemps Recruitment Partnership Ltd,51311376,R1101,Agency Staff Pay,867.96,14/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51311377,R1101,Agency Staff Pay,1205.50,14/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51311417,R1101,Agency Staff Pay,1661.98,14/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51311456,R1101,Agency Staff Pay,1636.48,14/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51311469,R1101,Agency Staff Pay,2064.60,14/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51310980,R1101,Agency Staff Pay,981.51,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303743,R1101,Agency Staff Pay,1298.25,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303782,R1101,Agency Staff Pay,1178.25,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303904,R1101,Agency Staff Pay,1469.46,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51303946,R1101,Agency Staff Pay,1343.85,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51307336,R1101,Agency Staff Pay,2643.90,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51307342,R1101,Agency Staff Pay,1753.05,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51307350,R1101,Agency Staff Pay,1144.32,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51307354,R1101,Agency Staff Pay,1374.22,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51307357,R1101,Agency Staff Pay,2113.20,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51307368,R1101,Agency Staff Pay,2238.65,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51307386,R1101,Agency Staff Pay,2576.80,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51307387,R1101,Agency Staff Pay,2104.30,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51307392,R1101,Agency Staff Pay,1603.44,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51307404,R1101,Agency Staff Pay,2004.30,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51307408,R1101,Agency Staff Pay,1754.30,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51307420,R1101,Agency Staff Pay,2268.65,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51307424,R1101,Agency Staff Pay,941.22,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51307430,R1101,Agency Staff Pay,2104.30,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51307432,R1101,Agency Staff Pay,560.86,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51308296,R1101,Agency Staff Pay,2379.30,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51309029,R1101,Agency Staff Pay,1235.80,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51309418,R1101,Agency Staff Pay,1683.44,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51309425,R1101,Agency Staff Pay,2643.90,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51309428,R1101,Agency Staff Pay,1328.50,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51309440,R1101,Agency Staff Pay,1233.21,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51310983,R1101,Agency Staff Pay,1879.30,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51311003,R1101,Agency Staff Pay,1603.44,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51311420,R1101,Agency Staff Pay,1411.83,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51311428,R1101,Agency Staff Pay,2004.30,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51311458,R1101,Agency Staff Pay,1893.87,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51311481,R1101,Agency Staff Pay,2268.65,14/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51309420,R1101,Agency Staff Pay,1964.24,14/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51297332,R1101,Agency Staff Pay,758.25,15/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51311482,R1101,Agency Staff Pay,1072.80,15/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51307338,R1101,Agency Staff Pay,645.00,15/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51307378,R1101,Agency Staff Pay,620.60,15/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51307396,R1101,Agency Staff Pay,559.00,15/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51307414,R1101,Agency Staff Pay,636.40,15/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51308738,R1101,Agency Staff Pay,641.63,15/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51310976,R1101,Agency Staff Pay,639.10,15/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51311010,R1101,Agency Staff Pay,507.40,15/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51311011,R1101,Agency Staff Pay,633.44,15/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51311020,R1101,Agency Staff Pay,653.60,15/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51311032,R1101,Agency Staff Pay,516.00,15/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51311410,R1101,Agency Staff Pay,581.74,15/11/2017,Resources,,,
204797,Pertemps Recruitment Partnership Ltd,51307340,R1101,Agency Staff Pay,1385.00,15/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51307351,R1101,Agency Staff Pay,1323.12,15/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51307383,R1101,Agency Staff Pay,1641.15,15/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51307409,R1101,Agency Staff Pay,1019.02,15/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51307422,R1101,Agency Staff Pay,2104.30,15/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51307428,R1101,Agency Staff Pay,1339.80,15/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51308753,R1101,Agency Staff Pay,1350.50,15/11/2017,People Group,,,
204797,Pertemps Recruitment Partnership Ltd,51308754,R1101,Agency Staff Pay,1072.80,15/11/2017,People Group,,,
