,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50852793,R5851,Supported Living,2188.36,09/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50852267,R5851,Supported Living,2184.00,09/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50852266,R5851,Supported Living,3234.00,09/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50852264,R5851,Supported Living,2002.00,09/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50852258,R5851,Supported Living,2288.00,09/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50852259,R5851,Supported Living,2288.00,09/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50852261,R5851,Supported Living,3458.00,09/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50855210,R5806,Residential Care (Adults),53777.94,13/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50855210,R5806,Residential Care (Adults),3120.01,13/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50857402,R5851,Supported Living,2131.96,16/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50857403,R5851,Supported Living,2457.00,16/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50857404,R5851,Supported Living,898.86,16/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50857405,R5851,Supported Living,2288.00,16/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50857406,R5851,Supported Living,2080.00,16/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50857407,R5851,Supported Living,1565.58,16/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50857408,R5851,Supported Living,1468.69,16/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50857409,R5851,Supported Living,1534.64,16/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50857410,R5851,Supported Living,1461.11,16/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50857421,R5851,Supported Living,4073.32,16/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50857397,R5851,Supported Living,2131.96,16/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50857398,R5851,Supported Living,2131.96,16/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50857399,R5851,Supported Living,1871.96,16/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50857400,R5851,Supported Living,2071.32,16/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50857401,R5851,Supported Living,2045.24,16/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861334,R5851,Supported Living,1144.00,28/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861330,R5810,Adult Day Care,560.00,28/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50857426,R5851,Supported Living,-2131.96,28/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50857425,R5851,Supported Living,-2131.96,28/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861403,R5851,Supported Living,1560.00,28/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50858862,R5810,Adult Day Care,560.00,28/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50858863,R5810,Adult Day Care,560.00,28/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50858884,R5851,Supported Living,700.23,28/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861400,R5851,Supported Living,1612.00,28/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861394,R5810,Adult Day Care,532.00,28/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861385,R5810,Adult Day Care,500.00,28/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861383,R5851,Supported Living,1482.00,28/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861366,R5810,Adult Day Care,610.00,28/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861337,R5851,Supported Living,1820.00,28/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861318,R5810,Adult Day Care,560.00,28/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50857423,R5851,Supported Living,-837.56,28/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861320,R5810,Adult Day Care,560.00,28/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861323,R5851,Supported Living,1053.00,28/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861324,R5810,Adult Day Care,560.00,28/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861325,R5851,Supported Living,1222.00,28/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861326,R5851,Supported Living,560.00,28/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50857424,R5851,Supported Living,-2131.96,28/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861328,R5810,Adult Day Care,560.00,28/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861329,R5851,Supported Living,1612.00,28/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861333,R5851,Supported Living,1612.00,28/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861332,R5851,Supported Living,2188.36,29/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861331,R5851,Supported Living,2288.00,29/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861327,R5851,Supported Living,2422.32,29/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861319,R5851,Supported Living,2422.32,29/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861335,R5851,Supported Living,4073.32,29/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861401,R5851,Supported Living,2184.00,29/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861399,R5851,Supported Living,3234.00,29/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861397,R5851,Supported Living,2002.00,29/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861395,R5851,Supported Living,2253.32,29/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50861336,R5851,Supported Living,2080.00,29/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50864303,R5851,Supported Living,3458.00,30/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50864326,R5851,Supported Living,1993.32,30/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50864325,R5851,Supported Living,2031.99,30/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50864324,R5851,Supported Living,1358.50,30/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50864323,R5851,Supported Living,2313.96,30/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50864306,R5851,Supported Living,1066.00,30/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50864305,R5851,Supported Living,966.79,30/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50864304,R5851,Supported Living,893.45,30/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50864302,R5851,Supported Living,2032.32,30/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50864301,R5851,Supported Living,2313.96,30/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50864422,R5810,Adult Day Care,560.00,30/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50864423,R5810,Adult Day Care,560.00,30/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50864270,R5851,Supported Living,2136.40,30/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50864271,R5851,Supported Living,3458.00,30/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50865402,R5851,Supported Living,3458.00,31/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50865548,R5810,Adult Day Care,680.00,31/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50865377,R5851,Supported Living,2313.96,31/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50864419,R5851,Supported Living,2582.76,31/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50864421,R5851,Supported Living,2194.49,31/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50865379,R5851,Supported Living,700.23,31/07/2015,People Group,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50865407,R5851,Supported Living,3458.00,31/07/2015,People Group,,,
INSERTED DETAIL,228910,New Leaf Recovery CIC,50841728,R5835,Residential and Inpatient Services,2700.00,09/07/2015,Communities,,,
INSERTED DETAIL,228910,New Leaf Recovery CIC,50865480,R5835,Residential and Inpatient Services,1350.00,31/07/2015,Communities,,,
INSERTED DETAIL,204421,Newpath Ventures Ltd,50858661,R5810,Adult Day Care,900.00,21/07/2015,People Group,,,
INSERTED DETAIL,222290,NHS Arden CSU (****6423),50845846,R4612,Projects,6142.79,07/07/2015,People Group,,,
INSERTED DETAIL,225091,NHS Doncaster CCG,50855212,R5806,Residential Care (Adults),6468.20,13/07/2015,People Group,,,
,,NHS SBS,P-CARD,,," 1,875.00 ",15/07/2015,,,,
INSERTED DETAIL,220881,NHS Warwickshire North CCG,50855213,R5806,Residential Care (Adults),2206.52,13/07/2015,People Group,,,
INSERTED DETAIL,204435,Nic Nac Pre-School Playgroup,50852507,R6106,Private Providers - Early Years Funding,1254.82,13/07/2015,People Group,,,
INSERTED DETAIL,222608,Nicholas Chamberlaine Technology College - Academy,50860488,R6107,SEN Statements Funding - Non-Maintained Schools,1632.00,27/07/2015,People Group,,,
INSERTED DETAIL,208521,Nicholls Colton Group Ltd,50859059,C1030,"New Construction, Conversion & Renovation",1950.50,30/07/2015,Capital,,,
INSERTED DETAIL,228786,Nicki's Nursery,50852605,R6106,Private Providers - Early Years Funding,593.95,13/07/2015,People Group,,,
INSERTED DETAIL,221726,No 8 Group (Midlands) Ltd T/A Atherstone Pharmacy,50857881,R5702,Payments to External Contractors,881.84,20/07/2015,Communities,,,
INSERTED DETAIL,100462,Noble Care,50855214,R5806,Residential Care (Adults),3938.84,13/07/2015,People Group,,,
INSERTED DETAIL,100462,Noble Care,50855214,R5806,Residential Care (Adults),7108.40,13/07/2015,People Group,,,
INSERTED DETAIL,100127,Noble Care Ltd,50855016,R5806,Residential Care (Adults),5521.96,13/07/2015,People Group,,,
INSERTED DETAIL,100127,Noble Care Ltd,50855126,R5806,Residential Care (Adults),-10427.98,13/07/2015,People Group,,,
INSERTED DETAIL,100127,Noble Care Ltd,50855016,R5806,Residential Care (Adults),5790.16,13/07/2015,People Group,,,
INSERTED DETAIL,204478,North Warwickshire & Hinckley College,50852510,R6106,Private Providers - Early Years Funding,7722.00,13/07/2015,People Group,,,
INSERTED DETAIL,204478,North Warwickshire & Hinckley College,50851811,R2204,Room Hire - External,779.00,14/07/2015,People Group,,,
INSERTED DETAIL,204478,North Warwickshire & Hinckley College,50854566,R5604,Commissioned Works,1480.18,20/07/2015,People Group,,,
INSERTED DETAIL,204478,North Warwickshire & Hinckley College,50854414,R6107,SEN Statements Funding - Non-Maintained Schools,2231.00,22/07/2015,People Group,,,
INSERTED DETAIL,204478,North Warwickshire & Hinckley College,50854415,R6107,SEN Statements Funding - Non-Maintained Schools,2623.11,22/07/2015,People Group,,,
INSERTED DETAIL,204482,North Warwickshire Borough Council GENERAL PAYMENTS  (****0820),50849555,R5208,Recycling Credits - Contract Payments,18460.70,09/07/2015,Communities,,,
INSERTED DETAIL,204482,North Warwickshire Borough Council GENERAL PAYMENTS  (****0820),50851156,R2201,Rent,22082.19,10/07/2015,Resources,,,
INSERTED DETAIL,204482,North Warwickshire Borough Council GENERAL PAYMENTS  (****0820),50854810,R5702,Payments to External Contractors,4250.00,14/07/2015,Communities,,,
INSERTED DETAIL,204491,Northamptonshire County Council (****8028),50855215,R5806,Residential Care (Adults),1838.72,13/07/2015,People Group,,,
INSERTED DETAIL,228634,Northamptonshire Police,50851278,R1601,Training - External,750.00,24/07/2015,Fire and Rescue,,,
INSERTED DETAIL,204497,Northgate Public Services (UK) Ltd,50854506,R3006,Vehicle Licences,2870.47,20/07/2015,Resources,,,
INSERTED DETAIL,227787,Northgate School Arts College,50854125,R6107,SEN Statements Funding - Non-Maintained Schools,2015.00,31/07/2015,People Group,,,
INSERTED DETAIL,211996,Northleigh House School,50854373,R6107,SEN Statements Funding - Non-Maintained Schools,3187.50,10/07/2015,People Group,,,
INSERTED DETAIL,211996,Northleigh House School,50854374,R6107,SEN Statements Funding - Non-Maintained Schools,7700.00,16/07/2015,People Group,,,
INSERTED DETAIL,211996,Northleigh House School,50854372,R6107,SEN Statements Funding - Non-Maintained Schools,7700.00,16/07/2015,People Group,,,
INSERTED DETAIL,211996,Northleigh House School,50854389,R6107,SEN Statements Funding - Non-Maintained Schools,7700.00,16/07/2015,People Group,,,
INSERTED DETAIL,211996,Northleigh House School,50854392,R6107,SEN Statements Funding - Non-Maintained Schools,7700.00,16/07/2015,People Group,,,
INSERTED DETAIL,211996,Northleigh House School,50854391,R6107,SEN Statements Funding - Non-Maintained Schools,7700.00,16/07/2015,People Group,,,
INSERTED DETAIL,211996,Northleigh House School,50854390,R6107,SEN Statements Funding - Non-Maintained Schools,7700.00,16/07/2015,People Group,,,
INSERTED DETAIL,211996,Northleigh House School,50854388,R6107,SEN Statements Funding - Non-Maintained Schools,9650.00,22/07/2015,People Group,,,
INSERTED DETAIL,211996,Northleigh House School,50854375,R6107,SEN Statements Funding - Non-Maintained Schools,7700.00,23/07/2015,People Group,,,
INSERTED DETAIL,211996,Northleigh House School,50854516,R6107,SEN Statements Funding - Non-Maintained Schools,8700.00,31/07/2015,People Group,,,
INSERTED DETAIL,201454,Novalis Trust T/A Cotswold Chine School,50858184,R5848,Residential Care (Children),39494.00,27/07/2015,People Group,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50837553,R2022,Building (LB),-1159.49,01/07/2015,Resources,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50835722,R2022,Building (LB),-2127.06,01/07/2015,Resources,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50837537,C1030,"New Construction, Conversion & Renovation",3986.64,01/07/2015,Capital,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50837538,C1030,"New Construction, Conversion & Renovation",12304.05,01/07/2015,Capital,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50847590,R2022,Building (LB),717.85,01/07/2015,Resources,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50847551,R2022,Building (LB),614.34,01/07/2015,Resources,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50840708,C1030,"New Construction, Conversion & Renovation",948.22,03/07/2015,Capital,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50837513,C1030,"New Construction, Conversion & Renovation",4714.24,03/07/2015,Capital,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50849133,R2022,Building (LB),771.24,03/07/2015,Resources,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50848718,R2022,Building (LB),2656.66,10/07/2015,Resources,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50848586,R2022,Building (LB),5451.60,10/07/2015,Resources,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50846638,C1030,"New Construction, Conversion & Renovation",1843.88,10/07/2015,Capital,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50855809,R2017,Safe Water Remedial Works (SWR),1609.65,14/07/2015,Resources,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50855728,R2022,Building (LB),656.73,14/07/2015,Resources,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50855724,R2022,Building (LB),605.90,14/07/2015,Resources,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50855702,R2022,Building (LB),876.90,14/07/2015,Resources,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50855705,R2022,Building (LB),776.95,14/07/2015,Resources,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50855808,C1030,"New Construction, Conversion & Renovation",13072.81,15/07/2015,Capital,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50855722,R2022,Building (LB),2344.17,16/07/2015,Resources,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50855831,C1030,"New Construction, Conversion & Renovation",165745.17,17/07/2015,Capital,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50858923,R2022,Building (LB),524.57,23/07/2015,Resources,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50859562,R2022,Building (LB),1288.58,24/07/2015,Resources,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50859856,R2022,Building (LB),3080.00,27/07/2015,Resources,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50859855,R2022,Building (LB),4356.02,27/07/2015,Resources,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50860564,C1030,"New Construction, Conversion & Renovation",61980.15,28/07/2015,Capital,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50861941,R2022,Building (LB),16269.00,29/07/2015,Resources,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50861942,R2022,Building (LB),778.72,29/07/2015,Resources,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50861943,R2022,Building (LB),536.67,29/07/2015,Resources,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50861345,R2022,Building (LB),2574.58,29/07/2015,Resources,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50861944,C1030,"New Construction, Conversion & Renovation",10527.35,30/07/2015,Capital,,,
