"setparameter select to_char(sysdate,'DD/MM/YYYY' ) as today from dual ",,,,,,,,,,,,,
,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,,,
INSERTED DETAIL,204587,Onside Coaching Ltd,51020648,R4433,Sport Instruction,806.00,11/05/2016,Schools,,,,,
INSERTED DETAIL,227981,Open Minds Alliance CIC,51020485,R5702,Payments to External Contractors,8000.00,27/05/2016,Communities,,,,,
INSERTED DETAIL,204595,Openreach (****5757) (CIScheme),51015519,C1030,"New Construction, Conversion & Renovation",22634.66,06/05/2016,Capital,,,,,
INSERTED DETAIL,204601,Optare Group Ltd,51021244,R4030,Materials,3383.15,11/05/2016,Communities,,,,,
INSERTED DETAIL,204601,Optare Group Ltd,51021307,R4030,Materials,-1217.59,27/05/2016,Communities,,,,,
INSERTED DETAIL,204601,Optare Group Ltd,51021315,R4030,Materials,951.91,13/05/2016,Communities,,,,,
INSERTED DETAIL,204601,Optare Group Ltd,51026894,R4030,Materials,875.67,27/05/2016,Communities,,,,,
INSERTED DETAIL,214424,Optimum Interventions Ltd,51014679,R4443,Professional Fees Admin,2505.70,20/05/2016,Fire and Rescue,,,,,
INSERTED DETAIL,230045,Options Higford (Options Autism 5) Ltd,51011130,R5848,Residential Care (Children),21508.71,04/05/2016,People Group,,,,,
INSERTED DETAIL,204610,Oracle Corporation UK Ltd,51011080,R4512,Software,3275.46,20/05/2016,Resources,,,,,
INSERTED DETAIL,204610,Oracle Corporation UK Ltd,51011713,R4512,Software,24286.81,26/05/2016,Resources,,,,,
INSERTED DETAIL,228854,Orange Grove Fostercare,51026847,R5822,Foster Care Payments - External,3471.43,23/05/2016,People Group,,,,,
INSERTED DETAIL,204616,Orbit Heart of England,51023723,R2292,Internal Expenditure - Rents/Leases/Hire Charges for Premises Recharge,516.88,23/05/2016,Schools,,,,,
INSERTED DETAIL,204623,Orion Care Services,51030482,R5805,Homecare - External Domiciliary (Adults),6532.60,27/05/2016,People Group,,,,,
INSERTED DETAIL,204623,Orion Care Services,51030495,R5805,Homecare - External Domiciliary (Adults),6532.60,27/05/2016,People Group,,,,,
INSERTED DETAIL,204624,Orion Media Ltd,51025160,R5802,Substitute Care,1317.00,18/05/2016,People Group,,,,,
INSERTED DETAIL,204624,Orion Media Ltd,51025199,R5802,Substitute Care,840.90,18/05/2016,People Group,,,,,
INSERTED DETAIL,210546,Owen Street Community Arts Centre,51028225,R4006,Display Equipment & Boards,584.00,26/05/2016,Communities,,,,,
INSERTED DETAIL,224759,Oxford University Hospitals NHS Trust,51022068,R5702,Payments to External Contractors,5259.00,20/05/2016,Communities,,,,,
INSERTED DETAIL,224759,Oxford University Hospitals NHS Trust,51024703,R5702,Payments to External Contractors,3481.81,18/05/2016,Communities,,,,,
INSERTED DETAIL,224759,Oxford University Hospitals NHS Trust,51024740,R5702,Payments to External Contractors,4637.00,18/05/2016,Communities,,,,,
INSERTED DETAIL,224759,Oxford University Hospitals NHS Trust,51024744,R5702,Payments to External Contractors,1108.00,18/05/2016,Communities,,,,,
INSERTED DETAIL,224759,Oxford University Hospitals NHS Trust,51024748,R5702,Payments to External Contractors,5997.00,18/05/2016,Communities,,,,,
INSERTED DETAIL,224759,Oxford University Hospitals NHS Trust,51024764,R5702,Payments to External Contractors,700.00,18/05/2016,Communities,,,,,
INSERTED DETAIL,204647,Oxford University Press,51007998,R4056,Learning Resources Curriculum,1162.14,11/05/2016,Schools,,,,,
INSERTED DETAIL,204647,Oxford University Press,51011456,R4056,Learning Resources Curriculum,605.47,13/05/2016,Schools,,,,,
INSERTED DETAIL,204647,Oxford University Press,51012525,R4058,Books,2058.85,20/05/2016,Schools,,,,,
INSERTED DETAIL,204647,Oxford University Press,51013983,R4056,Learning Resources Curriculum,2620.64,20/05/2016,Schools,,,,,
INSERTED DETAIL,204650,P & A Medical Ltd,51005594,R4018,Equipment Repair & Maintenance,775.00,04/05/2016,Fire and Rescue,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,51002963,R2023,Mechanical (LM),656.70,06/05/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,51002967,R2023,Mechanical (LM),1242.60,06/05/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,51002978,R2023,Mechanical (LM),1217.49,06/05/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,51002988,R2023,Mechanical (LM),1200.75,06/05/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,51003022,R2023,Mechanical (LM),537.11,06/05/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,51003027,R2023,Mechanical (LM),569.16,06/05/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,51011329,R2023,Mechanical (LM),773.88,19/05/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,51011335,R2023,Mechanical (LM),1083.57,13/05/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,51011336,R2023,Mechanical (LM),514.41,13/05/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,51011343,R2023,Mechanical (LM),1895.46,19/05/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,51011361,R2023,Mechanical (LM),790.62,18/05/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,51014729,R2023,Mechanical (LM),857.58,27/05/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,51014753,R2023,Mechanical (LM),522.78,27/05/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,51014758,R2023,Mechanical (LM),573.00,27/05/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,51014761,R2023,Mechanical (LM),1259.34,27/05/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,51014763,R2023,Mechanical (LM),651.59,27/05/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,51014766,R2023,Mechanical (LM),514.41,27/05/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,51014768,R2023,Mechanical (LM),987.66,27/05/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,51014769,R2023,Mechanical (LM),773.88,27/05/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,51014772,R2023,Mechanical (LM),916.17,27/05/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,51014774,R2023,Mechanical (LM),514.41,27/05/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,51014775,R2023,Mechanical (LM),740.40,27/05/2016,Resources,,,,,
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,51022306,R2023,Mechanical (LM),558.71,27/05/2016,Resources,,,,,
INSERTED DETAIL,204669,P L Carbodies,51014443,R3502,Motor Insurance Claims,1568.94,06/05/2016,Other Services,,,,,
INSERTED DETAIL,221227,P P & B Hinckley Ltd t/a Primary Care Pharmacy,51024774,R5702,Payments to External Contractors,831.48,19/05/2016,Communities,,,,,
INSERTED DETAIL,210745,Pace Fuelcare Limited,51005785,R3005,Fuel,4091.50,06/05/2016,Fire and Rescue,,,,,
INSERTED DETAIL,210745,Pace Fuelcare Limited,51006453,R3005,Fuel,1655.43,13/05/2016,Communities,,,,,
INSERTED DETAIL,210745,Pace Fuelcare Limited,51011684,R2105,Fuel Oil,730.40,10/05/2016,Schools,,,,,
INSERTED DETAIL,210745,Pace Fuelcare Limited,51013616,R2105,Fuel Oil,2052.09,20/05/2016,Schools,,,,,
INSERTED DETAIL,210745,Pace Fuelcare Limited,51014799,R2105,Fuel Oil,710.41,25/05/2016,Schools,,,,,
INSERTED DETAIL,210745,Pace Fuelcare Limited,51015902,R2105,Fuel Oil,948.85,16/05/2016,Schools,,,,,
INSERTED DETAIL,210745,Pace Fuelcare Limited,51025656,R2105,Fuel Oil,703.80,20/05/2016,Schools,,,,,
INSERTED DETAIL,226033,Paint 360 Ltd,51025136,R5702,Payments to External Contractors,900.00,27/05/2016,Communities,,,,,
INSERTED DETAIL,223583,Pakawaste Ltd,51004259,R4018,Equipment Repair & Maintenance,1150.00,06/05/2016,Communities,,,,,
INSERTED DETAIL,100316,Paks Trust,51018287,R5810,Adult Day Care,1113.76,06/05/2016,People Group,,,,,
INSERTED DETAIL,100316,Paks Trust,51023383,R5806,Residential Care (Adults),15370.89,16/05/2016,People Group,,,,,
INSERTED DETAIL,100316,Paks Trust,51023383,R5806,Residential Care (Adults),3568.60,16/05/2016,People Group,,,,,
INSERTED DETAIL,100316,Paks Trust,51023391,R5806,Residential Care (Adults),3008.01,16/05/2016,People Group,,,,,
INSERTED DETAIL,100316,Paks Trust,51023392,R5806,Residential Care (Adults),10174.94,16/05/2016,People Group,,,,,
INSERTED DETAIL,100316,Paks Trust,51023393,R5806,Residential Care (Adults),12284.50,16/05/2016,People Group,,,,,
INSERTED DETAIL,100316,Paks Trust,51023394,R5806,Residential Care (Adults),2627.77,16/05/2016,People Group,,,,,
INSERTED DETAIL,204702,Parallel Parents Ltd,51022133,R5801,Other Child Care,2996.00,20/05/2016,People Group,,,,,
INSERTED DETAIL,100317,Park Farm Lodge Nursing Home,51023395,R5806,Residential Care (Adults),4938.23,16/05/2016,People Group,,,,,
INSERTED DETAIL,100317,Park Farm Lodge Nursing Home,51023395,R5806,Residential Care (Adults),1640.00,16/05/2016,People Group,,,,,
INSERTED DETAIL,223212,Park Lane Primary School - Academy,51023065,R6107,SEN Statements Funding - Non-Maintained Schools,2210.00,18/05/2016,People Group,,,,,
INSERTED DETAIL,223212,Park Lane Primary School - Academy,51024442,R4905,Contingency,8126.00,20/05/2016,Schools,,,,,
INSERTED DETAIL,223212,Park Lane Primary School - Academy,51028898,R4432,Special Needs External Support,1000.00,27/05/2016,People Group,,,,,
INSERTED DETAIL,221159,Partners at Pear Tree Surgery,51017816,R5702,Payments to External Contractors,2640.81,06/05/2016,Communities,,,,,
INSERTED DETAIL,221159,Partners at Pear Tree Surgery,51028648,R5702,Payments to External Contractors,786.87,27/05/2016,Communities,,,,,
INSERTED DETAIL,221159,Partners at Pear Tree Surgery,51029224,R5702,Payments to External Contractors,506.77,27/05/2016,Communities,,,,,
INSERTED DETAIL,204725,Pathway Care - Midlands  Ltd,51003117,R5822,Foster Care Payments - External,2854.17,10/05/2016,People Group,,,,,
INSERTED DETAIL,204725,Pathway Care - Midlands  Ltd,51003118,R5822,Foster Care Payments - External,2719.17,10/05/2016,People Group,,,,,
INSERTED DETAIL,204725,Pathway Care - Midlands  Ltd,51003122,R5822,Foster Care Payments - External,2807.10,10/05/2016,People Group,,,,,
INSERTED DETAIL,204725,Pathway Care - Midlands  Ltd,51019456,R5822,Foster Care Payments - External,3122.01,13/05/2016,People Group,,,,,
INSERTED DETAIL,204725,Pathway Care - Midlands  Ltd,51019966,R5801,Other Child Care,3321.30,19/05/2016,People Group,,,,,
INSERTED DETAIL,204725,Pathway Care - Midlands  Ltd,51020289,R5822,Foster Care Payments - External,2809.81,19/05/2016,People Group,,,,,
INSERTED DETAIL,204725,Pathway Care - Midlands  Ltd,51020293,R5822,Foster Care Payments - External,2949.31,24/05/2016,People Group,,,,,
INSERTED DETAIL,204725,Pathway Care - Midlands  Ltd,51020294,R5822,Foster Care Payments - External,2900.67,24/05/2016,People Group,,,,,
INSERTED DETAIL,204725,Pathway Care - Midlands  Ltd,51026853,R5822,Foster Care Payments - External,2719.17,27/05/2016,People Group,,,,,
INSERTED DETAIL,204725,Pathway Care - Midlands  Ltd,51026858,R5822,Foster Care Payments - External,2949.31,27/05/2016,People Group,,,,,
INSERTED DETAIL,204725,Pathway Care - Midlands  Ltd,51026859,R5822,Foster Care Payments - External,2854.17,27/05/2016,People Group,,,,,
INSERTED DETAIL,204725,Pathway Care - Midlands  Ltd,51026862,R5822,Foster Care Payments - External,2809.81,27/05/2016,People Group,,,,,
INSERTED DETAIL,204725,Pathway Care - Midlands  Ltd,51027088,R5822,Foster Care Payments - External,3277.01,27/05/2016,People Group,,,,,
INSERTED DETAIL,204725,Pathway Care - Midlands  Ltd,51027091,R5822,Foster Care Payments - External,3277.01,27/05/2016,People Group,,,,,
INSERTED DETAIL,204725,Pathway Care - Midlands  Ltd,51027094,R5822,Foster Care Payments - External,3171.30,27/05/2016,People Group,,,,,
INSERTED DETAIL,204725,Pathway Care - Midlands  Ltd,51029748,R5822,Foster Care Payments - External,2817.61,27/05/2016,People Group,,,,,
INSERTED DETAIL,204725,Pathway Care - Midlands  Ltd,51029757,R5822,Foster Care Payments - External,2957.50,27/05/2016,People Group,,,,,
INSERTED DETAIL,204725,Pathway Care - Midlands  Ltd,51029793,R5822,Foster Care Payments - External,2965.91,27/05/2016,People Group,,,,,
INSERTED DETAIL,229806,PATROL,50917051,R9301,Income From Statutory Charges,-4168.00,12/05/2016,Communities,,,,,
INSERTED DETAIL,229806,PATROL,50955601,R5210,Civil Parking Enforcement Payments,3465.60,12/05/2016,Communities,,,,,
INSERTED DETAIL,229806,PATROL,51019615,R5210,Civil Parking Enforcement Payments,3898.80,12/05/2016,Communities,,,,,
INSERTED DETAIL,227246,Paul Wright Education Consultant Ltd,51009841,R5604,Commissioned Works,1000.00,13/05/2016,People Group,,,,,
INSERTED DETAIL,220642,PayPoint Networks Ltd,51020536,R2103,Electricity,3900.00,11/05/2016,Resources,,,,,
INSERTED DETAIL,220642,PayPoint Networks Ltd,51026659,R2103,Electricity,1500.00,31/05/2016,Resources,,,,,
INSERTED DETAIL,220642,PayPoint Networks Ltd,51026660,R2103,Electricity,-1250.00,31/05/2016,Resources,,,,,
INSERTED DETAIL,999982,Penderels Trust,51018635,R9102,Reimbursements,1398.20,06/05/2016,People Group,,,,,
detail,999982,penderels trust,51023181,R9102,Reimbursements,-1398.20,13/05/2016,People Group,,,,,
INSERTED DETAIL,999982,Penderels Trust,51024046,R9102,Reimbursements,1398.20,17/05/2016,People Group,,,,,
INSERTED DETAIL,204789,People Express Taxis Rugby Ltd,51003595,R3205,Client Travel - Taxis,538.00,06/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51015441,R5810,Adult Day Care,600.00,04/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51015471,R5810,Adult Day Care,560.00,04/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51015474,R5810,Adult Day Care,560.00,04/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51015598,R5810,Adult Day Care,720.00,04/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51023211,R5806,Residential Care (Adults),24021.48,16/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51023287,R5806,Residential Care (Adults),8702.15,16/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51023397,R5806,Residential Care (Adults),17210.27,16/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51023397,R5806,Residential Care (Adults),3158.87,16/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51023397,R5806,Residential Care (Adults),66472.38,16/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51023670,R5851,Supported Living,7961.76,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024226,R5851,Supported Living,1360.00,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024231,R5851,Supported Living,707.20,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024234,R5851,Supported Living,2012.80,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024236,R5810,Adult Day Care,766.08,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024242,R5810,Adult Day Care,547.20,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024259,R5851,Supported Living,2421.08,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024260,R5851,Supported Living,2176.00,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024280,R5851,Supported Living,816.00,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024293,R5851,Supported Living,2829.36,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024295,R5851,Supported Living,2421.08,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024306,R5851,Supported Living,2421.08,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024311,R5851,Supported Living,4216.56,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024324,R5851,Supported Living,3998.96,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024327,R5851,Supported Living,4053.28,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024334,R5807,SLA Social Care Provision,26440.40,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024346,R5851,Supported Living,1632.00,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024351,R5851,Supported Living,979.20,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024394,R5851,Supported Living,1659.20,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024397,R5851,Supported Living,4202.96,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024398,R5851,Supported Living,2978.76,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024399,R5851,Supported Living,4162.12,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024400,R5851,Supported Living,1876.80,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024404,R5805,Homecare - External Domiciliary (Adults),2582.80,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024406,R5851,Supported Living,4861.28,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024407,R5851,Supported Living,2611.56,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024408,R5851,Supported Living,2313.08,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024409,R5851,Supported Living,5930.68,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024411,R5851,Supported Living,1972.36,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024413,R5851,Supported Living,6964.16,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024414,R5851,Supported Living,3726.96,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024415,R5851,Supported Living,3617.88,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024423,R5851,Supported Living,6692.28,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024424,R5851,Supported Living,6964.16,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024425,R5851,Supported Living,6473.60,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024426,R5851,Supported Living,4814.96,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024704,R5851,Supported Living,1014.60,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024707,R5851,Supported Living,3930.96,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024710,R5851,Supported Living,3427.48,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024713,R5851,Supported Living,2094.68,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024714,R5805,Homecare - External Domiciliary (Adults),3435.12,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024718,R5851,Supported Living,4216.56,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024719,R5851,Supported Living,2203.48,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024721,R5851,Supported Living,4202.96,20/05/2016,People Group,,,,,
INSERTED DETAIL,100055,People In Action,51024722,R5851,Supported Living,4542.96,20/05/2016,People Group,,,,,
