Supplier ID,Supplier Name,Transno,Account,Description,Amount,Pay Date,Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439541,R1101,Agency Staff Pay,"2,104.20",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439542,R1101,Agency Staff Pay,"1,346.05",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439543,R1101,Agency Staff Pay,713.73,19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439549,R1101,Agency Staff Pay,"1,179.38",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439564,R1101,Agency Staff Pay,"1,285.92",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439573,R1101,Agency Staff Pay,517.58,19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439592,R1101,Agency Staff Pay,"1,491.47",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439599,R1101,Agency Staff Pay,"2,270.45",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439603,R1101,Agency Staff Pay,"1,879.20",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439605,R1101,Agency Staff Pay,"1,937.72",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439607,R1101,Agency Staff Pay,"1,453.56",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439609,R1101,Agency Staff Pay,"1,214.39",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439614,R1101,Agency Staff Pay,"1,185.29",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439615,R1101,Agency Staff Pay,"1,040.81",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439617,R1101,Agency Staff Pay,"1,040.81",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439619,R1101,Agency Staff Pay,"1,386.98",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439622,R1101,Agency Staff Pay,"1,172.63",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439623,R1101,Agency Staff Pay,"1,168.10",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439624,R1101,Agency Staff Pay,"2,507.80",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439611,R1101,Agency Staff Pay,"2,407.00",24/10/2018,Fire and Rescue,
204797,Pertemps Recruitment Partnership Ltd,51442239,R1101,Agency Staff Pay,663.67,26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442246,R1101,Agency Staff Pay,"1,895.96",26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442252,R1101,Agency Staff Pay,669.33,26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442269,R1101,Agency Staff Pay,660.19,26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442277,R1101,Agency Staff Pay,"2,128.13",26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442278,R1101,Agency Staff Pay,"2,269.95",26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442279,R1101,Agency Staff Pay,"1,385.31",26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442287,R1101,Agency Staff Pay,"3,102.35",26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442142,R1101,Agency Staff Pay,"2,353.36",26/10/2018,Communities,
204797,Pertemps Recruitment Partnership Ltd,51442242,R1101,Agency Staff Pay,"2,717.09",26/10/2018,Communities,
204797,Pertemps Recruitment Partnership Ltd,51442276,R1101,Agency Staff Pay,"2,052.23",26/10/2018,Communities,
204797,Pertemps Recruitment Partnership Ltd,51442318,R1101,Agency Staff Pay,"1,499.85",26/10/2018,Communities,
204797,Pertemps Recruitment Partnership Ltd,51442245,R1101,Agency Staff Pay,"2,407.00",26/10/2018,Fire and Rescue,
204797,Pertemps Recruitment Partnership Ltd,51442283,R1101,Agency Staff Pay,"1,325.80",26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442289,R1101,Agency Staff Pay,"1,879.20",26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442292,R1101,Agency Staff Pay,"1,040.81",26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442294,R1101,Agency Staff Pay,938.10,26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442295,R1101,Agency Staff Pay,"2,422.15",26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442290,R1101,Agency Staff Pay,768.86,26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442291,R1101,Agency Staff Pay,"2,330.50",26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442293,R1101,Agency Staff Pay,646.75,26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442307,R1101,Agency Staff Pay,585.59,26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442312,R1101,Agency Staff Pay,720.34,26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442314,R1101,Agency Staff Pay,577.50,26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442321,R1101,Agency Staff Pay,"2,810.65",26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442119,R1101,Agency Staff Pay,574.23,26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442120,R1101,Agency Staff Pay,"2,228.80",26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442121,R1101,Agency Staff Pay,515.96,26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442137,R1101,Agency Staff Pay,"1,116.49",26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442138,R1101,Agency Staff Pay,661.58,26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442144,R1101,Agency Staff Pay,666.89,26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442148,R1101,Agency Staff Pay,"1,336.53",26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442152,R1101,Agency Staff Pay,508.01,26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442207,R1101,Agency Staff Pay,"2,475.35",26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442210,R1101,Agency Staff Pay,"1,145.05",26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442211,R1101,Agency Staff Pay,"1,339.06",26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442212,R1101,Agency Staff Pay,873.08,26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442224,R1101,Agency Staff Pay,661.43,26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442227,R1101,Agency Staff Pay,635.66,26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442230,R1101,Agency Staff Pay,528.86,26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442235,R1101,Agency Staff Pay,"1,329.57",26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442237,R1101,Agency Staff Pay,625.70,26/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51442310,R1101,Agency Staff Pay,"1,256.70",26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442313,R1101,Agency Staff Pay,"2,680.50",26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442316,R1101,Agency Staff Pay,"1,530.13",26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442320,R1101,Agency Staff Pay,"2,285.40",26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442114,R1101,Agency Staff Pay,"1,256.70",26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442115,R1101,Agency Staff Pay,"1,124.52",26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442117,R1101,Agency Staff Pay,"1,001.22",26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442122,R1101,Agency Staff Pay,"1,350.13",26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442128,R1101,Agency Staff Pay,"2,104.05",26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442139,R1101,Agency Staff Pay,713.73,26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442149,R1101,Agency Staff Pay,843.90,26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442208,R1101,Agency Staff Pay,"1,352.14",26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442222,R1101,Agency Staff Pay,562.18,26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442234,R1101,Agency Staff Pay,526.88,26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442247,R1101,Agency Staff Pay,"2,507.80",26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442249,R1101,Agency Staff Pay,512.88,26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442251,R1101,Agency Staff Pay,"1,519.26",26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442265,R1101,Agency Staff Pay,"1,372.15",26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442267,R1101,Agency Staff Pay,"2,270.45",26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442270,R1101,Agency Staff Pay,"1,001.22",26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442274,R1101,Agency Staff Pay,"1,683.36",26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442280,R1101,Agency Staff Pay,"1,407.16",26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442281,R1101,Agency Staff Pay,"1,000.64",26/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442285,R1101,Agency Staff Pay,"1,156.99",30/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442240,R1101,Agency Staff Pay,"1,491.47",30/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442311,R1101,Agency Staff Pay,"1,156.99",30/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51442309,R1101,Agency Staff Pay,"1,156.99",30/10/2018,People Directorate,
204816,PGL Travel Ltd,51443665,R4915,Schools Specific - Other Expenditure,"1,400.00",31/10/2018,Schools,
221301,Pharmacy Republic Ltd,51445553,R5702,Payments to External Contractors,724.00,12/10/2018,Communities,
221301,Pharmacy Republic Ltd,51445553,R5702,Payments to External Contractors,682.00,12/10/2018,Communities,
204833,Phoenix Futures,51436441,R5702,Payments to External Contractors,"2,878.56",05/10/2018,Communities,
226859,Phoenix Psychological Services Ltd,51434911,R4409,Consultancy,"6,166.67",05/10/2018,People Directorate,
204837,Phoenix Software Ltd,51433920,R4512,Software,"1,124.99",03/10/2018,Resources,
204837,Phoenix Software Ltd,51438461,R4512,Software,789.02,17/10/2018,Resources,
204845,Pick Everard,51439103,C1050,External Fees,"7,500.00",05/10/2018,Capital,
204845,Pick Everard,51439106,C1050,External Fees,"5,000.00",19/10/2018,Capital,
204845,Pick Everard,51439098,C1050,External Fees,"3,500.00",19/10/2018,Capital,
226423,Pinnacle Health Partnership LLP,51442302,R5702,Payments to External Contractors,990.00,26/10/2018,Communities,
207696,Pitney Bowes Purchase Power ****4777,51440462,R4309,Postage & Carriage,"9,007.41",05/10/2018,Resources,
207696,Pitney Bowes Purchase Power ****4777,51441875,R4309,Postage & Carriage,"5,012.09",12/10/2018,Resources,
207696,Pitney Bowes Purchase Power ****4777,51442659,R4309,Postage & Carriage,"1,016.44",15/10/2018,Communities,
207696,Pitney Bowes Purchase Power ****4777,51441059,R4309,Postage & Carriage,"2,022.85",15/10/2018,Communities,
213231,Playground Projects Ltd,51438332,C1010,Acquisition Of New Assets,"1,400.00",17/10/2018,Capital,
216627,PMD Magnetics,51434252,R4505,ICT Supplies / Consumables,"2,739.06",05/10/2018,Resources,
204898,Polkadot Day Nurseries Ltd,51443922,R6106,Early Years Funding (PVIs and LA),"1,200.00",08/10/2018,Communities,
204902,Portakabin Ltd,51447364,C1030,"New Construction, Conversion & Renovation","1,795.98",26/10/2018,Capital,
235392,Portfolio Payroll Ltd,51434044,R1101,Agency Staff Pay,752.40,03/10/2018,Resources,
235392,Portfolio Payroll Ltd,51434047,R1101,Agency Staff Pay,521.55,03/10/2018,Resources,
235392,Portfolio Payroll Ltd,51434045,R1101,Agency Staff Pay,856.52,03/10/2018,Resources,
235392,Portfolio Payroll Ltd,51436857,R1101,Agency Staff Pay,504.45,10/10/2018,Resources,
235392,Portfolio Payroll Ltd,51436842,R1101,Agency Staff Pay,676.20,10/10/2018,Resources,
235392,Portfolio Payroll Ltd,51438030,R1101,Agency Staff Pay,658.35,12/10/2018,Resources,
235392,Portfolio Payroll Ltd,51438035,R1101,Agency Staff Pay,676.20,12/10/2018,Resources,
235392,Portfolio Payroll Ltd,51441452,R1101,Agency Staff Pay,752.40,24/10/2018,Resources,
235392,Portfolio Payroll Ltd,51441440,R1101,Agency Staff Pay,833.98,24/10/2018,Resources,
201152,Portrest Ltd t/a Catteralls Coaches,51441073,R3204,Home To School / College Transport,"17,700.00",24/10/2018,Communities,
201152,Portrest Ltd t/a Catteralls Coaches,51441073,R3204,Home To School / College Transport,"4,200.00",24/10/2018,Communities,
235674,Positive Impact for Young People CIC,51448859,R5702,Payments to External Contractors,"1,300.00",24/10/2018,Communities,
234532,Positive Impact Group Ltd,51439681,R5702,Payments to External Contractors,"6,750.00",12/10/2018,Communities,
234532,Positive Impact Group Ltd,51439673,R5702,Payments to External Contractors,"2,250.00",19/10/2018,Communities,
236909,PPS Ltd - CSGA,51443519,R2102,Energy Costs,553.00,03/10/2018,Resources,
236909,PPS Ltd - CSGA,51450606,R2102,Energy Costs,509.00,23/10/2018,Resources,
233558,Prabhakaran Ltd,51445446,R4607,Client Expenses,"1,392.00",10/10/2018,People Directorate,
233558,Prabhakaran Ltd,51449966,R4607,Client Expenses,522.00,19/10/2018,People Directorate,
221766,Premier Active Coaching Ltd,51443887,R4441,Professional Fees,829.00,04/10/2018,Schools,
223025,Premier People Solutions Ltd,51435504,R1601,Training,"1,540.00",05/10/2018,People Directorate,
223025,Premier People Solutions Ltd,51435833,R1601,Training,"1,540.00",10/10/2018,People Directorate,
223025,Premier People Solutions Ltd,51437976,R1601,Training,687.50,12/10/2018,People Directorate,
223025,Premier People Solutions Ltd,51437972,R1601,Training,600.00,12/10/2018,Resources,
223025,Premier People Solutions Ltd,51438144,R1601,Training,"-1,540.00",12/10/2018,People Directorate,
223025,Premier People Solutions Ltd,51437956,R1601,Training,762.00,12/10/2018,Resources,
223025,Premier People Solutions Ltd,51440251,R1601,Training,590.00,19/10/2018,People Directorate,
223025,Premier People Solutions Ltd,51438134,R1601,Training,-690.00,19/10/2018,People Directorate,
223025,Premier People Solutions Ltd,51450410,R1601,Training,690.00,25/10/2018,People Directorate,
223025,Premier People Solutions Ltd,51450409,R1601,Training,690.00,25/10/2018,People Directorate,
223025,Premier People Solutions Ltd,51442613,R1601,Training,762.00,26/10/2018,Resources,
223025,Premier People Solutions Ltd,51440253,R1601,Training,"1,560.00",30/10/2018,People Directorate,
221024,Premier Sport,51445711,R4313,Stationery & Paper,"-2,080.00",15/10/2018,Schools,
221024,Premier Sport,51445712,R4313,Stationery & Paper,"2,080.00",15/10/2018,Schools,
236608,Prepaid Financial Services Ltd (Corporate),51448299,R4441,Professional Fees,649.85,16/10/2018,People Directorate,
235298,Primary P.E Planning LTD,51441683,R4441,Professional Fees,695.00,26/10/2018,Schools,
100320,Prime Life Ltd (Shepshed),51440452,R5807,Social Care Block Contracts,"65,497.60",19/10/2018,People Directorate,
100320,Prime Life Ltd (Shepshed),51440433,R5807,Social Care Block Contracts,"71,638.00",19/10/2018,People Directorate,
100320,Prime Life Ltd (Shepshed),51449834,R5807,Social Care Block Contracts,"71,638.00",23/10/2018,People Directorate,
100320,Prime Life Ltd (Shepshed),51449841,R5807,Social Care Block Contracts,"65,497.60",23/10/2018,People Directorate,
230147,Prime Resolution Ltd,51438858,R5702,Payments to External Contractors,770.00,18/10/2018,Communities,
230147,Prime Resolution Ltd,51438869,R5702,Payments to External Contractors,770.00,18/10/2018,Communities,
236501,Priory group - Castle care Ltd,51442974,R5806,Residential Care,"19,701.61",02/10/2018,People Directorate,
213146,Priory Medical Centre,51451825,R5702,Payments to External Contractors,980.00,30/10/2018,Communities,
230639,Profile Security Services Ltd,51434635,R2002,Building Maintenance,512.50,03/10/2018,Resources,
230639,Profile Security Services Ltd,51441427,R2002,Building Maintenance,"4,381.44",05/10/2018,Communities,
230639,Profile Security Services Ltd,51444237,R2002,Building Maintenance,500.00,26/10/2018,Resources,
204950,Progress Childrens Services Ltd,51434232,R5806,Residential Care,"3,348.00",04/10/2018,People Directorate,
204950,Progress Childrens Services Ltd,51435457,R5806,Residential Care,"11,357.10",04/10/2018,People Directorate,
204950,Progress Childrens Services Ltd,51435462,R5806,Residential Care,"13,911.42",05/10/2018,People Directorate,
236708,Prometheus Safe & Secure Ltd,51434361,R3206,Client/Customer/Pupil Travel,"2,087.00",05/10/2018,People Directorate,
204967,Puddleducks and Posh Ltd,51443923,R6106,Early Years Funding (PVIs and LA),800.00,08/10/2018,Communities,
204967,Puddleducks and Posh Ltd,51443921,R6106,Early Years Funding (PVIs and LA),800.00,08/10/2018,Communities,
211707,QA Ltd,51434368,R1601,Training,"2,772.48",05/10/2018,Resources,
235910,Quality in Care Ltd,51434224,R1101,Agency Staff Pay,500.00,04/10/2018,People Directorate,
235910,Quality in Care Ltd,51437590,R1101,Agency Staff Pay,750.00,12/10/2018,People Directorate,
235910,Quality in Care Ltd,51445426,R1101,Agency Staff Pay,950.00,19/10/2018,People Directorate,
